	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	delmassflux	reldelmassflux	normmassflux	Time	fraction
1462	81	5.0	10	Original	Slow	5	Nitrogen	-99.56778389973697	52.97696393713007	2.126617257684079	150.0	0.7317073170731707
1463	81	5.0	10	Original	Slow	5	TOC	-126.29075776423474	25.47555224552954	1.3418415434551323	150.0	0.7317073170731707
1464	81	5.0	10	Original	Slow	1	DOC	-285.64230729684016	59.38255106092403	2.461996078335563	150.0	0.7317073170731707
1465	81	5.0	10	Original	Slow	1	DO	-149.64730919976282	99.55319645783418	223.81201257998086	150.0	0.7317073170731707
1466	81	5.0	10	Original	Slow	1	Ammonium	-7.205733646641217	19.973457958775946	1.2495854181539798	150.0	0.7317073170731707
1467	81	5.0	10	Original	Slow	1	Nitrate	-108.6537033050113	72.28211137799838	3.607778404904296	150.0	0.7317073170731707
1468	81	5.0	10	Original	Slow	1	Sulphate	-8.420534300057625e-06	9.336297791746911e-07	1.000000009336298	150.0	0.7317073170731707
1469	81	5.0	10	Original	Slow	1	Particulate organic matter	2.2284262525594127	-74.12326947245697	0.5743057794800833	150.0	0.7317073170731707
1470	81	5.0	10	Original	Slow	1	Nitrogen	-100.72840907034679	53.62499378099763	2.156333942636207	150.0	0.7317073170731707
1471	81	5.0	10	Original	Slow	1	TOC	-134.33202848378295	27.113068204265026	1.3719880578901191	150.0	0.7317073170731707
1472	82	5.0	2	Original	Slow	0	DOC	-0.2725572852071535	59.851382292396394	2.490745776810676	185.0	0.902439024390244
1473	82	5.0	2	Original	Slow	0	DO	-0.14168454568444647	99.56090840560508	227.74291577546518	185.0	0.902439024390244
1474	82	5.0	2	Original	Slow	0	Ammonium	-0.00694291859142733	20.328119256332986	1.2551479777631436	185.0	0.902439024390244
1475	82	5.0	2	Original	Slow	0	Nitrate	-0.10464245272328043	73.53164454593059	3.778096458373857	185.0	0.902439024390244
1476	82	5.0	2	Original	Slow	0	Sulphate	-4.444389856139708e-09	5.205078286748063e-07	1.0000000052050784	185.0	0.902439024390244
1477	82	5.0	2	Original	Slow	0	Particulate organic matter	0.0021952038020454532	-77.12784891650873	0.5645639610693639	185.0	0.902439024390244
1478	82	5.0	2	Original	Slow	0	Nitrogen	-0.0984845236191092	55.38132481093367	2.241214011313915	185.0	0.902439024390244
1479	82	5.0	2	Original	Slow	0	TOC	-0.14154880825116783	30.177647602727717	1.4322061140395872	185.0	0.902439024390244
1480	82	5.0	2	Original	Slow	2	DOC	-297.989776944047	59.75591544596193	2.4848372402588557	185.0	0.902439024390244
1481	82	5.0	2	Original	Slow	2	DO	-155.14569753527954	99.55641596887361	225.43642913851426	185.0	0.902439024390244
1482	82	5.0	2	Original	Slow	2	Ammonium	-7.561354645401476	20.217054579577354	1.2534007045370656	185.0	0.902439024390244
1483	82	5.0	2	Original	Slow	2	Nitrate	-114.13147672152519	73.23774330929277	3.736605666543934	185.0	0.902439024390244
1484	82	5.0	2	Original	Slow	2	Sulphate	-4.7618686949135736e-06	5.092788994596199e-07	1.000000005092789	185.0	0.902439024390244
1485	82	5.0	2	Original	Slow	2	Particulate organic matter	2.408847474727456	-77.28742240660718	0.5640558063428259	185.0	0.902439024390244
1486	82	5.0	2	Original	Slow	2	Nitrogen	-107.17983521609489	55.0391332106759	2.224156408473532	185.0	0.902439024390244
1487	82	5.0	2	Original	Slow	2	TOC	-152.85981543572933	29.760186269347997	1.4236939805032673	185.0	0.902439024390244
1488	82	5.0	2	Original	Slow	5	DOC	-297.550486193938	59.69567521610775	2.481123317068081	185.0	0.902439024390244
1489	82	5.0	2	Original	Slow	5	DO	-155.0669382191323	99.5523221524391	223.37491243946107	185.0	0.902439024390244
1490	82	5.0	2	Original	Slow	5	Ammonium	-7.553292553236197	20.204925213995267	1.2532101795528239	185.0	0.902439024390244
1491	82	5.0	2	Original	Slow	5	Nitrate	-113.79040127239824	73.05295903448383	3.7109825946369726	185.0	0.902439024390244
1492	82	5.0	2	Original	Slow	5	Sulphate	-4.489988896239083e-06	4.804256645471039e-07	1.0000000048042568	185.0	0.902439024390244
1493	82	5.0	2	Original	Slow	5	Particulate organic matter	2.436329907675896	-78.20567769766163	0.5611493488420553	185.0	0.902439024390244
1494	82	5.0	2	Original	Slow	5	Nitrogen	-106.5201847985173	54.72592080305931	2.2087693835804685	185.0	0.902439024390244
1495	82	5.0	2	Original	Slow	5	TOC	-149.31539592276687	29.0836942318407	1.4101129340679641	185.0	0.902439024390244
1496	82	5.0	2	Original	Slow	1	DOC	-297.8950790066333	59.798816567086746	2.487488960788369	185.0	0.902439024390244
1497	82	5.0	2	Original	Slow	1	DO	-154.98473753056822	99.55616772126332	225.31033633840332	185.0	0.902439024390244
1498	82	5.0	2	Original	Slow	1	Ammonium	-7.567689500407539	20.254955884941534	1.2539964220938558	185.0	0.902439024390244
1499	82	5.0	2	Original	Slow	1	Nitrate	-114.04409942631474	73.25749406690623	3.739365347816949	185.0	0.902439024390244
1500	82	5.0	2	Original	Slow	1	Sulphate	-4.798961867891194e-06	5.137777437745992e-07	1.0000000051377775	185.0	0.902439024390244
1501	82	5.0	2	Original	Slow	1	Particulate organic matter	2.4207075624135785	-77.74841959526634	0.5625929064669057	185.0	0.902439024390244
1502	82	5.0	2	Original	Slow	1	Nitrogen	-107.21112238758988	55.11224020923404	2.227778807989687	185.0	0.902439024390244
1503	82	5.0	2	Original	Slow	1	TOC	-153.88841361530933	29.991484185784095	1.428397657584594	185.0	0.902439024390244
1504	83	5.0	5	Original	Slow	0	DOC	-0.2654057420321391	59.181957683651326	2.449897014290356	195.0	0.951219512195122
1505	83	5.0	5	Original	Slow	0	DO	-0.13953489855860346	99.56617696252087	230.5087359608307	195.0	0.951219512195122
1506	83	5.0	5	Original	Slow	0	Ammonium	-0.006572199273950169	19.54017605101865	1.2428563112865976	195.0	0.951219512195122
1507	83	5.0	5	Original	Slow	0	Nitrate	-0.1040509800045255	74.24635983737942	3.882946230845544	195.0	0.951219512195122
1508	83	5.0	5	Original	Slow	0	Sulphate	-5.700291905164079e-09	6.779143645908089e-07	1.0000000067791437	195.0	0.951219512195122
1509	83	5.0	5	Original	Slow	0	Particulate organic matter	0.0019729588405609302	-70.39098142768796	0.5868855215347116	195.0	0.951219512195122
1510	83	5.0	5	Original	Slow	0	Nitrogen	-0.09843034304802563	56.206555728162726	2.2834467958097573	195.0	0.951219512195122
1511	83	5.0	5	Original	Slow	0	TOC	-0.14347737972763852	31.061700264128252	1.450572473982346	195.0	0.951219512195122
1512	83	5.0	5	Original	Slow	2	DOC	-290.34699951413756	59.12341396680567	2.4463882555845977	195.0	0.951219512195122
1513	83	5.0	5	Original	Slow	2	DO	-152.79087741076924	99.56107207582579	227.82783799444692	195.0	0.951219512195122
1514	83	5.0	5	Original	Slow	2	Ammonium	-7.221105892215977	19.605801962390007	1.2438708568647956	195.0	0.951219512195122
1515	83	5.0	5	Original	Slow	2	Nitrate	-113.38953017501568	73.88650014783578	3.8294369029861097	195.0	0.951219512195122
1516	83	5.0	5	Original	Slow	2	Sulphate	-6.344329790408665e-06	6.890117680668607e-07	1.0000000068901178	195.0	0.951219512195122
1517	83	5.0	5	Original	Slow	2	Particulate organic matter	2.16315143921364	-70.47726932396549	0.5865884665829881	195.0	0.951219512195122
1518	83	5.0	5	Original	Slow	2	Nitrogen	-106.97114797165639	55.78119058728643	2.2614810603934647	195.0	0.951219512195122
1519	83	5.0	5	Original	Slow	2	TOC	-153.9521185583851	30.4362124042524	1.4375295459920148	195.0	0.951219512195122
1520	83	5.0	5	Original	Slow	5	DOC	-290.1277972975654	59.10635361448834	2.4453676509373183	195.0	0.951219512195122
1521	83	5.0	5	Original	Slow	5	DO	-152.71383003858472	99.55731480166395	225.89415769010634	195.0	0.951219512195122
1522	83	5.0	5	Original	Slow	5	Ammonium	-7.221514626310537	19.616063500785742	1.2440296451639625	195.0	0.951219512195122
1523	83	5.0	5	Original	Slow	5	Nitrate	-112.98093970042147	73.65461908394761	3.7957317952108034	195.0	0.951219512195122
1524	83	5.0	5	Original	Slow	5	Sulphate	-5.976137458674202e-06	6.49328003583477e-07	1.0000000064932801	195.0	0.951219512195122
1525	83	5.0	5	Original	Slow	5	Particulate organic matter	2.1796434771180864	-71.04774065060498	0.5846321010709375	195.0	0.951219512195122
1526	83	5.0	5	Original	Slow	5	Nitrogen	-106.30051105475098	55.457353571332305	2.245039485027991	195.0	0.951219512195122
1527	83	5.0	5	Original	Slow	5	TOC	-151.10836457775514	29.88794858991787	1.42628831975126	195.0	0.951219512195122
1528	83	5.0	5	Original	Slow	1	DOC	-290.198285840964	59.15435527216838	2.448241438379389	195.0	0.951219512195122
1529	83	5.0	5	Original	Slow	1	DO	-152.63351484848917	99.56157680391418	228.09012135485133	195.0	0.951219512195122
1530	83	5.0	5	Original	Slow	1	Ammonium	-7.207353952992822	19.588738556103568	1.2436069053557974	195.0	0.951219512195122
1531	83	5.0	5	Original	Slow	1	Nitrate	-113.35496442179661	73.94050387680876	3.837372738416327	195.0	0.951219512195122
1532	83	5.0	5	Original	Slow	1	Sulphate	-6.13676377270167e-06	6.671600252078829e-07	1.0000000066716004	195.0	0.951219512195122
1533	83	5.0	5	Original	Slow	1	Particulate organic matter	2.171774714495764	-70.83153239729278	0.5853720246882521	195.0	0.951219512195122
1534	83	5.0	5	Original	Slow	1	Nitrogen	-107.06492765756234	55.88793615830352	2.266953556262222	195.0	0.951219512195122
1535	83	5.0	5	Original	Slow	1	TOC	-155.2243786686929	30.719531493435465	1.4434082527967416	195.0	0.951219512195122
1536	84	5.0	10	Original	Slow	0	DOC	-0.27180212140555315	59.00635444492116	2.4394024646000454	177.5	0.8658536585365854
1537	84	5.0	10	Original	Slow	0	DO	-0.14332178381128294	99.56532708738916	230.05804387339504	177.5	0.8658536585365854
1538	84	5.0	10	Original	Slow	0	Ammonium	-0.006732671081479045	19.488215624928117	1.2420542008377355	177.5	0.8658536585365854
1539	84	5.0	10	Original	Slow	0	Nitrate	-0.10690436228115568	74.26622467668501	3.8859436185952565	177.5	0.8658536585365854
1540	84	5.0	10	Original	Slow	0	Sulphate	-5.7571393208277755e-09	6.665786645997648e-07	1.0000000066657866	177.5	0.8658536585365854
1541	84	5.0	10	Original	Slow	0	Particulate organic matter	0.0020604569674762853	-71.56974552674943	0.5828533445275117	177.5	0.8658536585365854
1542	84	5.0	10	Original	Slow	0	Nitrogen	-0.10048048327228208	55.86073151283249	2.2655563498763627	177.5	0.8658536585365854
1543	84	5.0	10	Original	Slow	0	TOC	-0.140236620502027	29.55766715455856	1.4196009126984972	177.5	0.8658536585365854
1544	84	5.0	10	Original	Slow	2	DOC	-297.3506677761999	58.94921260303825	2.436006867127747	177.5	0.8658536585365854
1545	84	5.0	10	Original	Slow	2	DO	-156.93721187996437	99.560026013763	227.28616492824287	177.5	0.8658536585365854
1546	84	5.0	10	Original	Slow	2	Ammonium	-7.388327082565343	19.52962662919973	1.2426933765947494	177.5	0.8658536585365854
1547	84	5.0	10	Original	Slow	2	Nitrate	-116.43065217712328	73.86290746913464	3.8259802570584207	177.5	0.8658536585365854
1548	84	5.0	10	Original	Slow	2	Sulphate	-6.492458396678558e-06	6.864627782489538e-07	1.0000000068646278	177.5	0.8658536585365854
1549	84	5.0	10	Original	Slow	2	Particulate organic matter	2.2571050943423274	-71.59469676331354	0.5827685930057235	177.5	0.8658536585365854
1550	84	5.0	10	Original	Slow	2	Nitrogen	-109.48471046009495	55.58294150199759	2.2513872683509053	177.5	0.8658536585365854
1551	84	5.0	10	Original	Slow	2	TOC	-154.00797978026327	29.64251782077024	1.4213129421723538	177.5	0.8658536585365854
1552	84	5.0	10	Original	Slow	5	DOC	-297.09012806129454	58.92505234362063	2.4345740093589376	177.5	0.8658536585365854
1553	84	5.0	10	Original	Slow	5	DO	-156.8575365502246	99.5559278879189	225.18865130115452	177.5	0.8658536585365854
1554	84	5.0	10	Original	Slow	5	Ammonium	-7.3932552530608255	19.551775106956818	1.2430355067865217	177.5	0.8658536585365854
1555	84	5.0	10	Original	Slow	5	Nitrate	-116.01483619676986	73.63346970986078	3.7926871264285706	177.5	0.8658536585365854
1556	84	5.0	10	Original	Slow	5	Sulphate	-6.2415697357209865e-06	6.602437687333057e-07	1.0000000066024377	177.5	0.8658536585365854
1557	84	5.0	10	Original	Slow	5	Particulate organic matter	2.2796044817641383	-72.34212151700474	0.5802412034839268	177.5	0.8658536585365854
1558	84	5.0	10	Original	Slow	5	Nitrogen	-108.69464360085617	55.20759909606831	2.232521543430426	177.5	0.8658536585365854
1559	84	5.0	10	Original	Slow	5	TOC	-149.95564957154915	28.87602198081059	1.4059955978983596	177.5	0.8658536585365854
1560	84	5.0	10	Original	Slow	1	DOC	-297.1732237864833	58.97507300861493	2.4375424244142896	177.5	0.8658536585365854
1561	84	5.0	10	Original	Slow	1	DO	-156.77547404229045	99.56046413384658	227.51271898502014	177.5	0.8658536585365854
1562	84	5.0	10	Original	Slow	1	Ammonium	-7.375700365271733	19.516449563845345	1.2424899182265474	177.5	0.8658536585365854
1563	84	5.0	10	Original	Slow	1	Nitrate	-116.43151987518343	73.93998474184481	3.8372962950858645	177.5	0.8658536585365854
1564	84	5.0	10	Original	Slow	1	Sulphate	-6.263616114665638e-06	6.629528963228555e-07	1.000000006629529	177.5	0.8658536585365854
1565	84	5.0	10	Original	Slow	1	Particulate organic matter	2.2656831983086096	-71.9412497974697	0.5815940044508832	177.5	0.8658536585365854
1566	84	5.0	10	Original	Slow	1	Nitrogen	-109.49623500289597	55.64638545561704	2.2546076802812505	177.5	0.8658536585365854
1567	84	5.0	10	Original	Slow	1	TOC	-154.06337141089142	29.683901671505307	1.422149441978869	177.5	0.8658536585365854
1568	H	0.0	1	Original	Equal	0	DOC	-2.5764304643123124	56.50066807700954	2.298885881213904	23.83	1.0
1569	H	0.0	1	Original	Equal	0	DO	-1.4168304009206365	99.42669480142202	174.42716418416813	23.83	1.0
1570	H	0.0	1	Original	Equal	0	Ammonium	-0.0661992492231871	19.356505620809845	1.2400256309553563	23.83	1.0
1571	H	0.0	1	Original	Equal	0	Nitrate	-0.9370205104934085	65.75582529776575	2.9202047025380793	23.83	1.0
1572	H	0.0	1	Original	Equal	0	Sulphate	-1.6837518046486366e-09	1.9693003563136763e-08	1.00000000019693	23.83	1.0
1573	H	0.0	1	Original	Equal	0	Particulate organic matter	0.015818666950554172	-55.50409456333334	0.6430698836632385	23.83	1.0
1574	H	0.0	1	Original	Equal	0	Nitrogen	-0.9455566334562758	53.10087345598462	2.132235872370647	23.83	1.0
1575	H	0.0	1	Original	Equal	0	TOC	-1.9997992017091133	42.57790839951856	1.7414900295823006	23.83	1.0
1576	H	0.0	1	Original	Equal	2	DOC	-2788.653010574984	55.846099804395365	2.2648055903780535	23.83	1.0
1577	H	0.0	1	Original	Equal	2	DO	-1550.567808349072	99.36629820940315	157.80293110078756	23.83	1.0
1578	H	0.0	1	Original	Equal	2	Ammonium	-71.31379854319391	19.041917349923185	1.2352071186298668	23.83	1.0
1579	H	0.0	1	Original	Equal	2	Nitrate	-1000.34206670329	64.10573441304945	2.785960330007567	23.83	1.0
1580	H	0.0	1	Original	Equal	2	Sulphate	-2.1903833840042353e-06	2.339468670293369e-08	1.0000000002339469	23.83	1.0
1581	H	0.0	1	Original	Equal	2	Particulate organic matter	16.76282505304784	-53.7112877000418	0.6505703094176395	23.83	1.0
1582	H	0.0	1	Original	Equal	2	Nitrogen	-1008.8806897402891	51.738893997342615	2.072061920721289	23.83	1.0
1583	H	0.0	1	Original	Equal	2	TOC	-2160.901255513036	42.014196903685836	1.7245600588457908	23.83	1.0
1584	H	0.0	1	Original	Equal	5	DOC	-2764.363932066961	55.38551388529529	2.2414244499622398	23.83	1.0
1585	H	0.0	1	Original	Equal	5	DO	-1549.3923433477898	99.33730088234181	150.89804307175714	23.83	1.0
1586	H	0.0	1	Original	Equal	5	Ammonium	-70.61537241663603	18.86422475771254	1.2325019351991182	23.83	1.0
1587	H	0.0	1	Original	Equal	5	Nitrate	-981.6981245049288	62.94031488426348	2.698349964056693	23.83	1.0
1588	H	0.0	1	Original	Equal	5	Sulphate	-2.3859902285039425e-06	2.549578336832538e-08	1.0000000002549578	23.83	1.0
1589	H	0.0	1	Original	Equal	5	Particulate organic matter	16.44794809646571	-52.72695376257569	0.6547632722083668	23.83	1.0
1590	H	0.0	1	Original	Equal	5	Nitrogen	-989.8415879992702	50.78618965356211	2.0319499607133755	23.83	1.0
1591	H	0.0	1	Original	Equal	5	TOC	-2139.644842844015	41.62032223383255	1.7129248366278687	23.83	1.0
1592	H	0.0	1	Original	Equal	1	DOC	-2791.0009385887984	55.95100830278029	2.270199524369858	23.83	1.0
1593	H	0.0	1	Original	Equal	1	DO	-1549.0089643688498	99.36921164382488	158.53177856098176	23.83	1.0
1594	H	0.0	1	Original	Equal	1	Ammonium	-71.39280190037175	19.082756042383252	1.2358305239903935	23.83	1.0
1595	H	0.0	1	Original	Equal	1	Nitrate	-1003.4797699757642	64.37341289606269	2.806892495996294	23.83	1.0
1596	H	0.0	1	Original	Equal	1	Sulphate	-2.149174179066904e-06	2.2978320200378288e-08	1.0000000002297833	23.83	1.0
1597	H	0.0	1	Original	Equal	1	Particulate organic matter	16.812618239411854	-53.92662852663559	0.6496601722339155	23.83	1.0
1598	H	0.0	1	Original	Equal	1	Nitrogen	-1012.1066687099442	51.95809062572703	2.081515936865557	23.83	1.0
1599	H	0.0	1	Original	Equal	1	TOC	-2163.3419069268816	42.10521346044754	1.7272712445650382	23.83	1.0
1600	37	0.1	2	Original	Equal	0	DOC	-2.5756188093456354	56.42672773267276	2.2949848564617326	23.66	0.9928661351237936
1601	37	0.1	2	Original	Equal	0	DO	-1.4181630012669655	99.42129294932018	172.79900060406652	23.66	0.9928661351237936
1602	37	0.1	2	Original	Equal	0	Ammonium	-0.06618699282227347	19.333686128166544	1.2396748431927216	23.66	0.9928661351237936
1603	37	0.1	2	Original	Equal	0	Nitrate	-0.9353062848939774	65.57029062576667	2.90446831580979	23.66	0.9928661351237936
1604	37	0.1	2	Original	Equal	0	Sulphate	-1.6827623738890907e-09	1.9661869003428524e-08	1.0000000001966187	23.66	0.9928661351237936
1605	37	0.1	2	Original	Equal	0	Particulate organic matter	0.015835313933915067	-55.507278929210024	0.6430567153420643	23.66	0.9928661351237936
1606	37	0.1	2	Original	Equal	0	Nitrogen	-0.9438119251607674	52.95021157878241	2.1254080699522118	23.66	0.9928661351237936
1607	37	0.1	2	Original	Equal	0	TOC	-1.9988052837908015	42.51444771473042	1.7395675265283057	23.66	0.9928661351237936
1608	37	0.1	2	Original	Equal	2	DOC	-2785.814224998281	55.733798266255434	2.2590598714903747	23.66	0.9928661351237936
1609	37	0.1	2	Original	Equal	2	DO	-1552.0343888906914	99.36142418286717	156.59847635476444	23.66	0.9928661351237936
1610	37	0.1	2	Original	Equal	2	Ammonium	-71.2755563486428	19.012789597640072	1.2347628656818885	23.66	0.9928661351237936
1611	37	0.1	2	Original	Equal	2	Nitrate	-996.9043734748002	63.82193528159082	2.764105840883055	23.66	0.9928661351237936
1612	37	0.1	2	Original	Equal	2	Sulphate	-2.1902469597989693e-06	2.3369978010320567e-08	1.0000000002336997	23.66	0.9928661351237936
1613	37	0.1	2	Original	Equal	2	Particulate organic matter	16.769533972375008	-53.67937689734733	0.6507053972947628	23.66	0.9928661351237936
1614	37	0.1	2	Original	Equal	2	Nitrogen	-1005.4181948089231	51.51007612444233	2.062284120235689	23.66	0.9928661351237936
1615	37	0.1	2	Original	Equal	2	TOC	-2158.1968748530835	41.919908329127544	1.721760367849947	23.66	0.9928661351237936
1616	37	0.1	2	Original	Equal	5	DOC	-2760.1272317286575	55.24566351002063	2.2344203454427327	23.66	0.9928661351237936
1617	37	0.1	2	Original	Equal	5	DO	-1550.8608194847486	99.33262090150158	149.83987395619283	23.66	0.9928661351237936
1618	37	0.1	2	Original	Equal	5	Ammonium	-70.55409493465629	18.829121320724486	1.2319689231789963	23.66	0.9928661351237936
1619	37	0.1	2	Original	Equal	5	Nitrate	-977.1410285801958	62.585873690140275	2.67278725612382	23.66	0.9928661351237936
1620	37	0.1	2	Original	Equal	5	Sulphate	-2.3865468392614275e-06	2.5476383768036675e-08	1.0000000002547638	23.66	0.9928661351237936
1621	37	0.1	2	Original	Equal	5	Particulate organic matter	16.446005640888444	-52.66832533086611	0.6550147175799421	23.66	0.9928661351237936
1622	37	0.1	2	Original	Equal	5	Nitrogen	-985.2604605112061	50.500898870802516	2.020238705729024	23.66	0.9928661351237936
1623	37	0.1	2	Original	Equal	5	TOC	-2135.780601692198	41.50386148375995	1.7095145514987693	23.66	0.9928661351237936
1624	37	0.1	2	Original	Equal	1	DOC	-2788.603297657916	55.84737847731103	2.264871179814598	23.66	0.9928661351237936
1625	37	0.1	2	Original	Equal	1	DO	-1550.4719676182874	99.36420270808922	157.2828341238577	23.66	0.9928661351237936
1626	37	0.1	2	Original	Equal	1	Ammonium	-71.36059363875063	19.05518835495447	1.2354096324112058	23.66	0.9928661351237936
1627	37	0.1	2	Original	Equal	1	Nitrate	-1000.3968931747382	64.11185868432912	2.7864357510299405	23.66	0.9928661351237936
1628	37	0.1	2	Original	Equal	1	Sulphate	-2.1489158825716004e-06	2.2952722119239367e-08	1.0000000002295273	23.66	0.9928661351237936
1629	37	0.1	2	Original	Equal	1	Particulate organic matter	16.822454845014583	-53.90454804014965	0.649753378138719	23.66	0.9928661351237936
1630	37	0.1	2	Original	Equal	1	Nitrogen	-1008.9975235677528	51.746992896653126	2.072409700515098	23.66	0.9928661351237936
1631	37	0.1	2	Original	Equal	1	TOC	-2161.003665200554	42.017899110676815	1.7246701734882115	23.66	0.9928661351237936
1632	38	0.1	5	Original	Equal	0	DOC	-2.585986380502243	56.309750432795646	2.2888402101292638	23.22	0.9744020142677297
1633	38	0.1	5	Original	Equal	0	DO	-1.4266743286308907	99.41048537584841	169.63107597868031	23.22	0.9744020142677297
1634	38	0.1	5	Original	Equal	0	Ammonium	-0.06645418274810327	19.293829098637524	1.2390626253625396	23.22	0.9744020142677297
1635	38	0.1	5	Original	Equal	0	Nitrate	-0.936819163854958	65.2774399309405	2.8799719779045843	23.22	0.9744020142677297
1636	38	0.1	5	Original	Equal	0	Sulphate	-1.6656702683803815e-09	1.934394866588291e-08	1.0000000001934395	23.22	0.9744020142677297
1637	38	0.1	5	Original	Equal	0	Particulate organic matter	0.015889672444439073	-55.359517531965295	0.6436683222798046	23.22	0.9744020142677297
1638	38	0.1	5	Original	Equal	0	Nitrogen	-0.9453395593873419	52.71378041423811	2.1147810266082354	23.22	0.9744020142677297
1639	38	0.1	5	Original	Equal	0	TOC	-2.0066485083450494	42.42203042934776	1.7367753803352326	23.22	0.9744020142677297
1640	38	0.1	5	Original	Equal	2	DOC	-2794.0953709987507	55.559944994241384	2.250222237282151	23.22	0.9744020142677297
1641	38	0.1	5	Original	Equal	2	DO	-1561.3500948032347	99.35068219580575	154.00778995131833	23.22	0.9744020142677297
1642	38	0.1	5	Original	Equal	2	Ammonium	-71.5156206345161	18.96095597367988	1.233973095333179	23.22	0.9744020142677297
1643	38	0.1	5	Original	Equal	2	Nitrate	-996.107655605635	63.383590556835536	2.7310159985844256	23.22	0.9744020142677297
1644	38	0.1	5	Original	Equal	2	Sulphate	-2.1680407371604815e-06	2.299252924142506e-08	1.0000000002299252	23.22	0.9744020142677297
1645	38	0.1	5	Original	Equal	2	Particulate organic matter	16.804463611209048	-53.4644641603781	0.6516166498030121	23.22	0.9744020142677297
1646	38	0.1	5	Original	Equal	2	Nitrogen	-1004.6407472006043	51.15762001634186	2.0474022771506704	23.22	0.9744020142677297
1647	38	0.1	5	Original	Equal	2	TOC	-2164.2700806032844	41.78253756085968	1.717697677128036	23.22	0.9744020142677297
1648	38	0.1	5	Original	Equal	5	DOC	-2765.9224986523045	55.02539776074453	2.2234771408987886	23.22	0.9744020142677297
1649	38	0.1	5	Original	Equal	5	DO	-1560.1707918101256	99.32196545449432	147.48511069656618	23.22	0.9744020142677297
1650	38	0.1	5	Original	Equal	5	Ammonium	-70.75052106183574	18.76685778484076	1.231024644290303	23.22	0.9744020142677297
1651	38	0.1	5	Original	Equal	5	Nitrate	-974.3599049292355	62.02868386309565	2.6335668650371047	23.22	0.9744020142677297
1652	38	0.1	5	Original	Equal	5	Sulphate	-2.3631801013834774e-06	2.507371774343149e-08	1.0000000002507372	23.22	0.9744020142677297
1653	38	0.1	5	Original	Equal	5	Particulate organic matter	16.465374175354782	-52.41007374399491	0.6561246087182613	23.22	0.9744020142677297
1654	38	0.1	5	Original	Equal	5	Nitrogen	-982.4981021078254	50.05343252441622	2.00213958744782	23.22	0.9744020142677297
1655	38	0.1	5	Original	Equal	5	TOC	-2139.799259819843	41.32938966775276	1.7044308800216588	23.22	0.9744020142677297
1656	38	0.1	5	Original	Equal	1	DOC	-2797.536118658911	55.68597770551269	2.256622053747535	23.22	0.9744020142677297
1657	38	0.1	5	Original	Equal	1	DO	-1559.7754992776652	99.35328231045709	154.62697497988324	23.22	0.9744020142677297
1658	38	0.1	5	Original	Equal	1	Ammonium	-71.6123254978582	19.006259756056696	1.234663317175033	23.22	0.9744020142677297
1659	38	0.1	5	Original	Equal	1	Nitrate	-1000.1313192547256	63.70553285101693	2.755240890836495	23.22	0.9744020142677297
1660	38	0.1	5	Original	Equal	1	Sulphate	-2.127284460584633e-06	2.2583666011015778e-08	1.0000000002258367	23.22	0.9744020142677297
1661	38	0.1	5	Original	Equal	1	Particulate organic matter	16.863600296176028	-53.70817921465591	0.6505834660909515	23.22	0.9744020142677297
1662	38	0.1	5	Original	Equal	1	Nitrogen	-1008.7509760690069	51.4201189027088	2.0584653099444488	23.22	0.9744020142677297
1663	38	0.1	5	Original	Equal	1	TOC	-2167.6094318231426	41.89034664477685	1.720884469723163	23.22	0.9744020142677297
1664	39	0.1	10	Original	Equal	0	DOC	-2.5737860223315163	56.28369185597588	2.287475869887006	23.17	0.9723038187159044
1665	39	0.1	10	Original	Equal	0	DO	-1.420496813798043	99.4032035378351	167.56131502061433	23.17	0.9723038187159044
1666	39	0.1	10	Original	Equal	0	Ammonium	-0.06610275263723325	19.273847569221715	1.2387559296319592	23.17	0.9723038187159044
1667	39	0.1	10	Original	Equal	0	Nitrate	-0.9319380738964154	65.2149509554296	2.8747983040607212	23.17	0.9723038187159044
1668	39	0.1	10	Original	Equal	0	Sulphate	-1.7386678763386954e-09	2.027801765288608e-08	1.0000000002027802	23.17	0.9723038187159044
1669	39	0.1	10	Original	Equal	0	Particulate organic matter	0.015780630878583835	-55.214670245727646	0.6442689975224977	23.17	0.9723038187159044
1670	39	0.1	10	Original	Equal	0	Nitrogen	-0.9403935418695469	52.66216851279789	2.112475304810598	23.17	0.9723038187159044
1671	39	0.1	10	Original	Equal	0	TOC	-1.997313175690501	42.4051965881727	1.7362677546610852	23.17	0.9723038187159044
1672	39	0.1	10	Original	Equal	2	DOC	-2778.885039268278	55.49373185941516	2.2468745230250153	23.17	0.9723038187159044
1673	39	0.1	10	Original	Equal	2	DO	-1554.6618639007147	99.34803334515139	153.38207752852094	23.17	0.9723038187159044
1674	39	0.1	10	Original	Equal	2	Ammonium	-71.13464995336511	18.9405805308873	1.2336629185717831	23.17	0.9723038187159044
1675	39	0.1	10	Original	Equal	2	Nitrate	-989.241342568735	63.21579255911909	2.7185579616121585	23.17	0.9723038187159044
1676	39	0.1	10	Original	Equal	2	Sulphate	-2.243943526991643e-06	2.3899235102787134e-08	1.0000000002389924	23.17	0.9723038187159044
1677	39	0.1	10	Original	Equal	2	Particulate organic matter	16.679076679569597	-53.292407326782005	0.6523480304332647	23.17	0.9723038187159044
