	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Delay	Memory	Crosscorrelation	fraction	Time
230	46	0.1	2	Original	Slow	2	Nitrogen	455	0	-0.5733083918548788	1.0121951219512195	207.5
231	46	0.1	2	Original	Slow	2	TOC	395	0	-0.7583629372018081	1.0121951219512195	207.5
232	46	0.1	2	Original	Slow	5	DOC	45	0	0.1479737406561383	1.0121951219512195	207.5
233	46	0.1	2	Original	Slow	5	DO	75	80	0.7363124028118562	1.0121951219512195	207.5
234	46	0.1	2	Original	Slow	5	Ammonium	245	0	-0.35871806856422683	1.0121951219512195	207.5
235	46	0.1	2	Original	Slow	5	Nitrate	90	180	0.833289378641212	1.0121951219512195	207.5
236	46	0.1	2	Original	Slow	5	Sulphate	0	0	-0.03359671244604255	1.0121951219512195	207.5
237	46	0.1	2	Original	Slow	5	Particulate organic matter	20	0	0.6104474123100534	1.0121951219512195	207.5
238	46	0.1	2	Original	Slow	5	Nitrogen	430	0	-0.5253316632385322	1.0121951219512195	207.5
239	46	0.1	2	Original	Slow	5	TOC	365	0	-0.7209066958851409	1.0121951219512195	207.5
240	47	0.1	5	Original	Slow	1	DOC	0	0	0.16030239838193347	1.0	205.0
241	47	0.1	5	Original	Slow	1	DO	80	0	0.5897524775582484	1.0	205.0
242	47	0.1	5	Original	Slow	1	Ammonium	210	0	-0.1392595275063156	1.0	205.0
243	47	0.1	5	Original	Slow	1	Nitrate	85	0	0.6152889769885725	1.0	205.0
244	47	0.1	5	Original	Slow	1	Sulphate	0	0	0.07464801586076791	1.0	205.0
245	47	0.1	5	Original	Slow	1	Particulate organic matter	60	0	0.6956229579917192	1.0	205.0
246	47	0.1	5	Original	Slow	1	Nitrogen	320	0	-0.414585205368701	1.0	205.0
247	47	0.1	5	Original	Slow	1	TOC	310	0	-0.600102774113012	1.0	205.0
248	47	0.1	5	Original	Slow	2	DOC	0	0	0.10873175532409371	1.0	205.0
249	47	0.1	5	Original	Slow	2	DO	65	0	0.6498001321699788	1.0	205.0
250	47	0.1	5	Original	Slow	2	Ammonium	265	0	-0.276223089563229	1.0	205.0
251	47	0.1	5	Original	Slow	2	Nitrate	85	130	0.7818845020423932	1.0	205.0
252	47	0.1	5	Original	Slow	2	Sulphate	0	0	0.011327574343888707	1.0	205.0
253	47	0.1	5	Original	Slow	2	Particulate organic matter	40	0	0.5539415476249564	1.0	205.0
254	47	0.1	5	Original	Slow	2	Nitrogen	455	0	-0.5766602895778901	1.0	205.0
255	47	0.1	5	Original	Slow	2	TOC	395	0	-0.7620227181096739	1.0	205.0
256	47	0.1	5	Original	Slow	5	DOC	45	0	0.14929630366287494	1.0	205.0
257	47	0.1	5	Original	Slow	5	DO	70	80	0.7404070968925718	1.0	205.0
258	47	0.1	5	Original	Slow	5	Ammonium	235	0	-0.36543781260474756	1.0	205.0
259	47	0.1	5	Original	Slow	5	Nitrate	90	175	0.8354961785142735	1.0	205.0
260	47	0.1	5	Original	Slow	5	Sulphate	0	0	-0.03359671402323797	1.0	205.0
261	47	0.1	5	Original	Slow	5	Particulate organic matter	20	0	0.6251527738828798	1.0	205.0
262	47	0.1	5	Original	Slow	5	Nitrogen	435	0	-0.5275254460766317	1.0	205.0
263	47	0.1	5	Original	Slow	5	TOC	365	0	-0.7252912141823207	1.0	205.0
264	48	0.1	10	Original	Slow	1	DOC	0	0	0.160727974271381	1.0	205.0
265	48	0.1	10	Original	Slow	1	DO	85	0	0.5882860736615401	1.0	205.0
266	48	0.1	10	Original	Slow	1	Ammonium	215	0	-0.1274481425520369	1.0	205.0
267	48	0.1	10	Original	Slow	1	Nitrate	85	0	0.6131281570227188	1.0	205.0
268	48	0.1	10	Original	Slow	1	Sulphate	0	0	0.07464801551911976	1.0	205.0
269	48	0.1	10	Original	Slow	1	Particulate organic matter	60	0	0.6906321150396915	1.0	205.0
270	48	0.1	10	Original	Slow	1	Nitrogen	315	0	-0.40784961795734503	1.0	205.0
271	48	0.1	10	Original	Slow	1	TOC	300	0	-0.6001186700967194	1.0	205.0
272	48	0.1	10	Original	Slow	2	DOC	0	0	0.10335796668628455	1.0	205.0
273	48	0.1	10	Original	Slow	2	DO	65	0	0.6367354911219134	1.0	205.0
274	48	0.1	10	Original	Slow	2	Ammonium	285	0	-0.24413287806121003	1.0	205.0
275	48	0.1	10	Original	Slow	2	Nitrate	85	130	0.7795001907092091	1.0	205.0
276	48	0.1	10	Original	Slow	2	Sulphate	0	0	0.011327573183113403	1.0	205.0
277	48	0.1	10	Original	Slow	2	Particulate organic matter	40	0	0.5479782279565176	1.0	205.0
278	48	0.1	10	Original	Slow	2	Nitrogen	450	0	-0.5655472168161457	1.0	205.0
