	Unnamed: 0	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	delmassflux	reldelmassflux	normmassflux	Time	fraction	relbase	normmassflux_fraction
2105	2105	52	10.0	2	Original	Equal	1	DO	-1457.6759584416086	99.04794090263869	0.009520590973613146	18.34	0.7696181284095677	0.00913525804729463	1.0421808474728997
2106	2106	52	10.0	2	Original	Equal	1	Ammonium	-61.626509675721366	17.4478046516664	0.825521953483336	18.34	0.7696181284095677	0.8224967681838034	1.0036780512903567
2107	2107	52	10.0	2	Original	Equal	1	Nitrate	-737.6655269380734	50.12379541210834	0.49876204587891654	18.34	0.7696181284095677	0.474066630201174	1.052092710400778
2108	2108	52	10.0	2	Original	Equal	1	Sulphate	-2.514549123588949e-06	2.84769409309471e-08	0.9999999997152309	18.34	0.7696181284095677	0.9999999998550304	0.9999999998602005
2109	2109	52	10.0	2	Original	Equal	1	Particulate organic matter	15.308309276610107	-52.009381912630815	1.520093819126308	18.34	0.7696181284095677	1.5370096135128701	0.9889943470503736
2110	2110	52	10.0	2	Original	Equal	1	Nitrogen	-741.2130594424061	40.3047755043358	0.596952244956642	18.34	0.7696181284095677	0.5769941396616548	1.034589788566467
2111	2111	52	10.0	2	Original	Equal	1	TOC	-1789.1195605765051	36.88388178064475	0.6311611821935523	18.34	0.7696181284095677	0.6232043525181167	1.0127676092814264
2112	2112	53	10.0	5	Original	Equal	0	DOC	-2.3055567730665056	49.21921062177042	0.507807893782296	10.34	0.4339068401174989	0.507807893782296	1.0
2113	2113	53	10.0	5	Original	Equal	0	DO	-1.4474878334988577	98.88347579268265	0.011165242073173699	10.34	0.4339068401174989	0.011165242073173699	1.0
2114	2114	53	10.0	5	Original	Equal	0	Ammonium	-0.0595993176429459	16.96441341053505	0.8303558658946494	10.34	0.4339068401174989	0.8303558658946494	1.0
2115	2115	53	10.0	5	Original	Equal	0	Nitrate	-0.6943250093684588	47.4320188862536	0.525679811137464	10.34	0.4339068401174989	0.525679811137464	1.0
2116	2116	53	10.0	5	Original	Equal	0	Sulphate	-2.560430090170485e-09	2.9152142189712935e-08	0.9999999997084783	10.34	0.4339068401174989	0.9999999997084783	1.0
2117	2117	53	10.0	5	Original	Equal	0	Particulate organic matter	0.014363734630933631	-49.06210514520239	1.490621051452024	10.34	0.4339068401174989	1.490621051452024	1.0
2118	2118	53	10.0	5	Original	Equal	0	Nitrogen	-0.6958921220326626	38.043433415121605	0.619565665848784	10.34	0.4339068401174989	0.619565665848784	1.0
2119	2119	53	10.0	5	Original	Equal	0	TOC	-1.7252347232790854	35.757717505219844	0.6424228249478018	10.34	0.4339068401174989	0.6424228249478018	1.0
2120	2120	53	10.0	5	Original	Equal	2	DOC	-2450.977852357828	47.78168073755358	0.5221831926244642	10.34	0.4339068401174989	0.507807893782296	1.0283085375752965
2121	2121	53	10.0	5	Original	Equal	2	DO	-1584.5909486287899	98.85284762949429	0.011471523705057147	10.34	0.4339068401174989	0.011165242073173699	1.0274317054548543
2122	2122	53	10.0	5	Original	Equal	2	Ammonium	-63.76057409522275	16.57345260317365	0.8342654739682637	10.34	0.4339068401174989	0.8303558658946494	1.0047083524476605
2123	2123	53	10.0	5	Original	Equal	2	Nitrate	-701.2749768788973	43.748216847871525	0.5625178315212849	10.34	0.4339068401174989	0.525679811137464	1.0700769167910613
2124	2124	53	10.0	5	Original	Equal	2	Sulphate	-2.785276592476293e-06	2.8959368855866968e-08	0.9999999997104063	10.34	0.4339068401174989	0.9999999997084783	1.000000000001928
2125	2125	53	10.0	5	Original	Equal	2	Particulate organic matter	15.178490147813505	-47.3446151868398	1.4734461518683981	10.34	0.4339068401174989	1.490621051452024	0.9884780242658617
2126	2126	53	10.0	5	Original	Equal	2	Nitrogen	-702.8007303432003	35.08594685343856	0.6491405314656145	10.34	0.4339068401174989	0.619565665848784	1.0477348362684267
2127	2127	53	10.0	5	Original	Equal	2	TOC	-1828.6296460486328	34.610714658497486	0.6538928534150251	10.34	0.4339068401174989	0.6424228249478018	1.0178543289898756
2128	2128	53	10.0	5	Original	Equal	5	DOC	-2413.1773179236825	47.06671329416161	0.529332867058384	10.34	0.4339068401174989	0.507807893782296	1.0423880241714323
2129	2129	53	10.0	5	Original	Equal	5	DO	-1583.3178288296642	98.81951500148092	0.01180484998519087	10.34	0.4339068401174989	0.011165242073173699	1.0572856287239785
2130	2130	53	10.0	5	Original	Equal	5	Ammonium	-62.94539380946429	16.369195260336838	0.8363080473966317	10.34	0.4339068401174989	0.8303558658946494	1.007168229606675
2131	2131	53	10.0	5	Original	Equal	5	Nitrate	-671.9885167818643	41.94077658055119	0.580592234194488	10.34	0.4339068401174989	0.525679811137464	1.1044598287657361
2132	2132	53	10.0	5	Original	Equal	5	Sulphate	-2.9711172828683634e-06	3.0906025684326385e-08	0.9999999996909397	10.34	0.4339068401174989	0.9999999997084783	0.9999999999824614
2133	2133	53	10.0	5	Original	Equal	5	Particulate organic matter	14.907975522698546	-46.522526430968	1.46522526430968	10.34	0.4339068401174989	1.490621051452024	0.9829629488208248
2134	2134	53	10.0	5	Original	Equal	5	Nitrogen	-673.3233588233447	33.63003200386692	0.6636996799613307	10.34	0.4339068401174989	0.619565665848784	1.071233795778668
2135	2135	53	10.0	5	Original	Equal	5	TOC	-1797.0718002438439	34.029286417268764	0.6597071358273124	10.34	0.4339068401174989	0.6424228249478018	1.0269048829031175
2136	2136	53	10.0	5	Original	Equal	1	DOC	-2456.8217052688155	47.945211760173045	0.5205478823982694	10.34	0.4339068401174989	0.507807893782296	1.0250882051499484
2137	2137	53	10.0	5	Original	Equal	1	DO	-1582.9095805151444	98.85023060126541	0.011497693987345806	10.34	0.4339068401174989	0.011165242073173699	1.0297756118491042
2138	2138	53	10.0	5	Original	Equal	1	Ammonium	-63.89108931969621	16.62457800906801	0.8337542199093199	10.34	0.4339068401174989	0.8303558658946494	1.0040926476878789
2139	2139	53	10.0	5	Original	Equal	1	Nitrate	-707.3298975800772	44.17164716648271	0.558283528335173	10.34	0.4339068401174989	0.525679811137464	1.0620220075166311
2140	2140	53	10.0	5	Original	Equal	1	Sulphate	-2.7761161618400365e-06	2.8894019611286522e-08	0.9999999997110598	10.34	0.4339068401174989	0.9999999997084783	1.0000000000025815
2141	2141	53	10.0	5	Original	Equal	1	Particulate organic matter	15.228601322597587	-47.55011818121671	1.475501181812167	10.34	0.4339068401174989	1.490621051452024	0.9898566643580349
2142	2142	53	10.0	5	Original	Equal	1	Nitrogen	-708.9547162522572	35.42982918885342	0.6457017081114658	10.34	0.4339068401174989	0.619565665848784	1.0421844587318703
2143	2143	53	10.0	5	Original	Equal	1	TOC	-1834.1589987936552	34.75132411707397	0.6524867588292603	10.34	0.4339068401174989	0.6424228249478018	1.0156655920223199
2144	2144	54	10.0	10	Original	Equal	0	DOC	-2.360387021338881	53.285027419541656	0.4671497258045835	15.69	0.6584137641628199	0.4671497258045835	1.0
2145	2145	54	10.0	10	Original	Equal	0	DO	-1.3727213156203804	99.16406729026122	0.008359327097387815	15.69	0.6584137641628199	0.008359327097387815	1.0
2146	2146	54	10.0	10	Original	Equal	0	Ammonium	-0.06087965851551003	18.3245331886362	0.8167546681136381	15.69	0.6584137641628199	0.8167546681136381	1.0
2147	2147	54	10.0	10	Original	Equal	0	Nitrate	-0.7990626683495899	57.723518467799046	0.4227648153220095	15.69	0.6584137641628199	0.4227648153220095	1.0
2148	2148	54	10.0	10	Original	Equal	0	Sulphate	-2.0654642440831594e-09	2.486785833793776e-08	0.9999999997513214	15.69	0.6584137641628199	0.9999999997513214	1.0
2149	2149	54	10.0	10	Original	Equal	0	Particulate organic matter	0.014968661539949963	-54.066085493904964	1.5406608549390495	15.69	0.6584137641628199	1.5406608549390495	1.0
2150	2150	54	10.0	10	Original	Equal	0	Nitrogen	-0.8029626812912786	46.41905541846686	0.5358094458153315	15.69	0.6584137641628199	0.5358094458153315	1.0
2151	2151	54	10.0	10	Original	Equal	0	TOC	-1.7905905656006644	39.244702645927745	0.6075529735407227	15.69	0.6584137641628199	0.6075529735407227	1.0
2152	2152	54	10.0	10	Original	Equal	2	DOC	-2512.974044385801	51.80518042188704	0.4819481957811296	15.69	0.6584137641628199	0.4671497258045835	1.0316782161245162
2153	2153	54	10.0	10	Original	Equal	2	DO	-1502.5817787812855	99.12273667584782	0.00877263324152178	15.69	0.6584137641628199	0.008359327097387815	1.0494425136519803
2154	2154	54	10.0	10	Original	Equal	2	Ammonium	-65.00857226175395	17.868765616651718	0.8213123438334828	15.69	0.6584137641628199	0.8167546681136381	1.0055802261043345
2155	2155	54	10.0	10	Original	Equal	2	Nitrate	-817.5340125738746	53.93131328774418	0.4606868671225582	15.69	0.6584137641628199	0.4227648153220095	1.0897001132217317
2156	2156	54	10.0	10	Original	Equal	2	Sulphate	-2.4247219698736444e-06	2.6659123286550518e-08	0.9999999997334088	15.69	0.6584137641628199	0.9999999997513214	0.9999999999820874
2157	2157	54	10.0	10	Original	Equal	2	Particulate organic matter	15.676801899088984	-51.708583469685934	1.5170858346968592	15.69	0.6584137641628199	1.5406608549390495	0.9846981117443119
2158	2158	54	10.0	10	Original	Equal	2	Nitrogen	-821.005249036635	43.342113307753976	0.5665788669224601	15.69	0.6584137641628199	0.5358094458153315	1.057426052018003
2159	2159	54	10.0	10	Original	Equal	2	TOC	-1897.6006863958671	37.979810341725276	0.6202018965827473	15.69	0.6584137641628199	0.6075529735407227	1.0208194570562443
2160	2160	54	10.0	10	Original	Equal	5	DOC	-2473.0596385110784	51.006130720250276	0.48993869279749724	15.69	0.6584137641628199	0.4671497258045835	1.0487830041078665
2161	2161	54	10.0	10	Original	Equal	5	DO	-1501.4708600240601	99.09566953122663	0.009043304687733648	15.69	0.6584137641628199	0.008359327097387815	1.0818220871581359
2162	2162	54	10.0	10	Original	Equal	5	Ammonium	-64.08305525371372	17.622589941216045	0.8237741005878396	15.69	0.6584137641628199	0.8167546681136381	1.0085942973431832
2163	2163	54	10.0	10	Original	Equal	5	Nitrate	-786.2158978463498	51.88951238915822	0.4811048761084178	15.69	0.6584137641628199	0.4227648153220095	1.1379964904174253
2164	2164	54	10.0	10	Original	Equal	5	Sulphate	-2.6976395020028576e-06	2.9673613135208654e-08	0.9999999997032638	15.69	0.6584137641628199	0.9999999997513214	0.9999999999519424
2165	2165	54	10.0	10	Original	Equal	5	Particulate organic matter	15.337843787816125	-50.61416574193951	1.5061416574193949	15.69	0.6584137641628199	1.5406608549390495	0.9775945514491441
2166	2166	54	10.0	10	Original	Equal	5	Nitrogen	-789.0346583403892	41.67377395960718	0.5832622604039284	15.69	0.6584137641628199	0.5358094458153315	1.0885628556181737
2167	2167	54	10.0	10	Original	Equal	5	TOC	-1860.4166909143376	37.25296054416005	0.6274703945583996	15.69	0.6584137641628199	0.6075529735407227	1.0327830195638765
2168	2168	54	10.0	10	Original	Equal	1	DOC	-2521.562512948299	52.036070395021156	0.47963929604978855	15.69	0.6584137641628199	0.4671497258045835	1.0267356899839637
2169	2169	54	10.0	10	Original	Equal	1	DO	-1501.0144804538766	99.12189892451212	0.008781010754879066	15.69	0.6584137641628199	0.008359327097387815	1.0504446892170332
2170	2170	54	10.0	10	Original	Equal	1	Ammonium	-65.19190455995408	17.937716620534765	0.8206228337946522	15.69	0.6584137641628199	0.8167546681136381	1.0047360190667143
2171	2171	54	10.0	10	Original	Equal	1	Nitrate	-825.6648585630368	54.52410334593153	0.45475896654068465	15.69	0.6584137641628199	0.4227648153220095	1.0756783678753068
2172	2172	54	10.0	10	Original	Equal	1	Sulphate	-2.3304000933421776e-06	2.5648618041767017e-08	0.9999999997435138	15.69	0.6584137641628199	0.9999999997513214	0.9999999999921925
2173	2173	54	10.0	10	Original	Equal	1	Particulate organic matter	15.756428361105735	-52.025051049093726	1.5202505104909374	15.69	0.6584137641628199	1.5406608549390495	0.9867522145560584
2174	2174	54	10.0	10	Original	Equal	1	Nitrogen	-829.2082622271338	43.820500712787855	0.5617949928721213	15.69	0.6584137641628199	0.5358094458153315	1.0484977397463533
2175	2175	54	10.0	10	Original	Equal	1	TOC	-1905.0775039897294	38.168946851476356	0.6183105314852365	15.69	0.6584137641628199	0.6075529735407227	1.0177063703298503
2176	2176	55	0.1	2	Original	Equal	0	DOC	-2.579792747515299	56.42855131800393	0.4357144868199607	23.67	0.9932857742341586	0.4357144868199607	1.0
2177	2177	55	0.1	2	Original	Equal	0	DO	-1.4203936614706263	99.41977758671864	0.005802224132813624	23.67	0.9932857742341586	0.005802224132813624	1.0
2178	2178	55	0.1	2	Original	Equal	0	Ammonium	-0.06630827291597258	19.338399875472838	0.8066160012452714	23.67	0.9932857742341586	0.8066160012452714	1.0
2179	2179	55	0.1	2	Original	Equal	0	Nitrate	-0.9368790093167292	65.57639988022484	0.34423600119775155	23.67	0.9932857742341586	0.34423600119775155	1.0
2180	2180	55	0.1	2	Original	Equal	0	Sulphate	-1.6869154961796087e-09	1.967914107043181e-08	0.9999999998032083	23.67	0.9932857742341586	0.9999999998032083	1.0
2181	2181	55	0.1	2	Original	Equal	0	Particulate organic matter	0.01588090154088741	-55.578806844184676	1.5557880684418468	23.67	0.9932857742341586	1.5557880684418468	1.0
2182	2182	55	0.1	2	Original	Equal	0	Nitrogen	-0.9454064599202692	52.95556555882492	0.47044434441175076	23.67	0.9932857742341586	0.47044434441175076	1.0
2183	2183	55	0.1	2	Original	Equal	0	TOC	-2.001984524390971	42.514548828066	0.5748545117193401	23.67	0.9932857742341586	0.5748545117193401	1.0
2184	2184	55	0.1	2	Original	Equal	2	DOC	-2790.61519208438	55.74132007627942	0.44258679923720584	23.67	0.9932857742341586	0.4357144868199607	1.0157725130220074
2185	2185	55	0.1	2	Original	Equal	2	DO	-1554.4775374660992	99.36003239780482	0.006399676021951977	23.67	0.9932857742341586	0.005802224132813624	1.1029694605831497
2186	2186	55	0.1	2	Original	Equal	2	Ammonium	-71.4106845763344	19.018629952403856	0.8098137004759615	23.67	0.9932857742341586	0.8066160012452714	1.0039643389490827
2187	2187	55	0.1	2	Original	Equal	2	Nitrate	-998.8089982007507	63.842475705513294	0.3615752429448671	23.67	0.9932857742341586	0.34423600119775155	1.0503702160343036
2188	2188	55	0.1	2	Original	Equal	2	Sulphate	-2.188397047575563e-06	2.331321363669757e-08	0.9999999997668678	23.67	0.9932857742341586	0.9999999998032083	0.9999999999636595
2189	2189	55	0.1	2	Original	Equal	2	Particulate organic matter	16.8201207725166	-53.75593099970048	1.5375593099970046	23.67	0.9932857742341586	1.5557880684418468	0.9882832637589909
2190	2190	55	0.1	2	Original	Equal	2	Nitrogen	-1007.3457825306293	51.52699666528293	0.4847300333471709	23.67	0.9932857742341586	0.47044434441175076	1.0303663740570272
2191	2191	55	0.1	2	Original	Equal	2	TOC	-2161.8761896198207	41.92478933026913	0.5807521066973087	23.67	0.9932857742341586	0.5748545117193401	1.0102592827536996
2192	2192	55	0.1	2	Original	Equal	5	DOC	-2765.194895597121	55.25933372558527	0.44740666274414737	23.67	0.9932857742341586	0.4357144868199607	1.0268344897355177
2193	2193	55	0.1	2	Original	Equal	5	DO	-1553.302544369109	99.3312566144404	0.006687433855596109	23.67	0.9932857742341586	0.005802224132813624	1.152563862153534
2194	2194	55	0.1	2	Original	Equal	5	Ammonium	-70.69193017880798	18.835990994951654	0.8116400900504834	23.67	0.9932857742341586	0.8066160012452714	1.006228600470925
2195	2195	55	0.1	2	Original	Equal	5	Nitrate	-979.2588304881157	62.62206325212678	0.3737793674787322	23.67	0.9932857742341586	0.34423600119775155	1.085822999855291
2196	2196	55	0.1	2	Original	Equal	5	Sulphate	-2.384947947575711e-06	2.5418945529050707e-08	0.9999999997458104	23.67	0.9932857742341586	0.9999999998032083	0.9999999999426021
2197	2197	55	0.1	2	Original	Equal	5	Particulate organic matter	16.497712753885146	-52.75014017868244	1.5275014017868245	23.67	0.9932857742341586	1.5557880684418468	0.9818184319389003
2198	2198	55	0.1	2	Original	Equal	5	Nitrogen	-987.3998743145468	50.530305866470535	0.49469694133529457	23.67	0.9932857742341586	0.47044434441175076	1.0515525315834533
2199	2199	55	0.1	2	Original	Equal	5	TOC	-2139.6860320733513	41.51382254858521	0.5848617745141479	23.67	0.9932857742341586	0.5748545117193401	1.0174083400074168
2200	2200	55	0.1	2	Original	Equal	1	DOC	-2793.3329858711495	55.85339426829317	0.4414660573170684	23.67	0.9932857742341586	0.4357144868199607	1.0132003196384063
2201	2201	55	0.1	2	Original	Equal	1	DO	-1552.911851021907	99.36275933330641	0.006372406666935897	23.67	0.9932857742341586	0.005802224132813624	1.09826964989127
2202	2202	55	0.1	2	Original	Equal	1	Ammonium	-71.49504981301595	19.060819580697828	0.8093918041930217	23.67	0.9932857742341586	0.8066160012452714	1.0034412941764916
2203	2203	55	0.1	2	Original	Equal	1	Nitrate	-1002.2476205613658	64.12861686172624	0.35871383138273755	23.67	0.9932857742341586	0.34423600119775155	1.0420578618581762
2204	2204	55	0.1	2	Original	Equal	1	Sulphate	-2.1461382857523863e-06	2.2886706012201133e-08	0.9999999997711329	23.67	0.9932857742341586	0.9999999998032083	0.9999999999679245
2205	2205	55	0.1	2	Original	Equal	1	Particulate organic matter	16.87237949237629	-53.97879415299627	1.5397879415299625	23.67	0.9932857742341586	1.5557880684418468	0.989715741342644
2206	2206	55	0.1	2	Original	Equal	1	Nitrogen	-1010.8716418882686	51.76090202464963	0.48239097975350365	23.67	0.9932857742341586	0.47044434441175076	1.0253943648885633
2207	2207	55	0.1	2	Original	Equal	1	TOC	-2164.622701010018	42.0215284428467	0.5797847155715329	23.67	0.9932857742341586	0.5748545117193401	1.0085764376058335
2208	2208	56	0.1	5	Original	Equal	0	DOC	-2.5757034113592314	56.464141643809825	0.43535858356190177	23.74	0.9962232480067142	0.43535858356190177	1.0
2209	2209	56	0.1	5	Original	Equal	0	DO	-1.4172913066321555	99.42279749793092	0.005772025020691117	23.74	0.9962232480067142	0.005772025020691117	1.0
2210	2210	56	0.1	5	Original	Equal	0	Ammonium	-0.06620976458825845	19.352525912869684	0.8064747408713031	23.74	0.9962232480067142	0.8064747408713031	1.0
2211	2211	56	0.1	5	Original	Equal	0	Nitrate	-0.936084380613646	65.66619535392489	0.343338046460751	23.74	0.9962232480067142	0.343338046460751	1.0
2212	2212	56	0.1	5	Original	Equal	0	Sulphate	-1.685249273464251e-09	1.9703335565186664e-08	0.9999999998029667	23.74	0.9962232480067142	0.9999999998029667	1.0
2213	2213	56	0.1	5	Original	Equal	0	Particulate organic matter	0.015842846496212048	-55.568679198584356	1.5556867919858435	23.74	0.9962232480067142	1.5556867919858435	1.0
2214	2214	56	0.1	5	Original	Equal	0	Nitrogen	-0.9446148699691784	53.02865561195645	0.4697134438804355	23.74	0.9962232480067142	0.4697134438804355	1.0
2215	2215	56	0.1	5	Original	Equal	0	TOC	-1.9989106590319707	42.54348242022544	0.5745651757977457	23.74	0.9962232480067142	0.5745651757977457	1.0
2216	2216	56	0.1	5	Original	Equal	2	DOC	-2787.1116197541783	55.79489328099879	0.44205106719001214	23.74	0.9962232480067142	0.43535858356190177	1.015372347946733
2217	2217	56	0.1	5	Original	Equal	2	DO	-1551.0705719867508	99.36229770997852	0.0063770229002146316	23.74	0.9962232480067142	0.005772025020691117	1.1048155330849683
2218	2218	56	0.1	5	Original	Equal	2	Ammonium	-71.31600606482942	19.03556795458939	0.809644320454106	23.74	0.9962232480067142	0.8064747408713031	1.0039301659707016
2219	2219	56	0.1	5	Original	Equal	2	Nitrate	-998.7242032373384	63.978734046330146	0.36021265953669845	23.74	0.9962232480067142	0.343338046460751	1.0491486837823447
2220	2220	56	0.1	5	Original	Equal	2	Sulphate	-2.1947435016045347e-06	2.3432713845308868e-08	0.9999999997656728	23.74	0.9962232480067142	0.9999999998029667	0.999999999962706
2221	2221	56	0.1	5	Original	Equal	2	Particulate organic matter	16.78887262796307	-53.7751469985604	1.5377514699856039	23.74	0.9962232480067142	1.5556867919858435	0.9884711227911468
2222	2222	56	0.1	5	Original	Equal	2	Nitrogen	-1007.2601922597287	51.63696658789917	0.48363033412100837	23.74	0.9962232480067142	0.4697134438804355	1.0296284690631834
2223	2223	56	0.1	5	Original	Equal	2	TOC	-2159.311449329788	41.96798829710798	0.5803201170289202	23.74	0.9962232480067142	0.5745651757977457	1.0100161678319333
2224	2224	56	0.1	5	Original	Equal	5	DOC	-2762.3027609162227	55.3240505120253	0.4467594948797471	23.74	0.9962232480067142	0.43535858356190177	1.026187404471432
2225	2225	56	0.1	5	Original	Equal	5	DO	-1549.8966801480499	99.33342680219734	0.006665731978026644	23.74	0.9962232480067142	0.005772025020691117	1.1548342140118648
2226	2226	56	0.1	5	Original	Equal	5	Ammonium	-70.60703752516531	18.855125107049197	0.8114487489295079	23.74	0.9962232480067142	0.8064747408713031	1.0061675931137422
2227	2227	56	0.1	5	Original	Equal	5	Nitrate	-979.6619218786856	62.786879315426866	0.37213120684573125	23.74	0.9962232480067142	0.343338046460751	1.0838624227107665
2228	2228	56	0.1	5	Original	Equal	5	Sulphate	-2.3926022549858317e-06	2.555712089355801e-08	0.9999999997444289	23.74	0.9962232480067142	0.9999999998029667	0.9999999999414622
2229	2229	56	0.1	5	Original	Equal	5	Particulate organic matter	16.471555597941787	-52.783391411296634	1.5278339141129662	23.74	0.9962232480067142	1.5556867919858435	0.9820960889966014
2230	2230	56	0.1	5	Original	Equal	5	Nitrogen	-987.8010788081157	50.66302878026002	0.49336971219739983	23.74	0.9962232480067142	0.4697134438804355	1.0503631919102276
2231	2231	56	0.1	5	Original	Equal	5	TOC	-2137.6239549588713	41.565860396062895	0.5843413960393711	23.74	0.9962232480067142	0.5745651757977457	1.0170149891664628
2232	2232	56	0.1	5	Original	Equal	1	DOC	-2789.6156984522445	55.90286079522983	0.44097139204770164	23.74	0.9962232480067142	0.43535858356190177	1.0128923804370147
2233	2233	56	0.1	5	Original	Equal	1	DO	-1549.5106806131994	99.36517627382379	0.006348237261762165	23.74	0.9962232480067142	0.005772025020691117	1.099828437854217
2234	2234	56	0.1	5	Original	Equal	1	Ammonium	-71.39764295063247	19.077096042016283	0.8092290395798373	23.74	0.9962232480067142	0.8064747408713031	1.0034152324542223
2235	2235	56	0.1	5	Original	Equal	1	Nitrate	-1001.987871132238	64.2542853592255	0.35745714640774495	23.74	0.9962232480067142	0.343338046460751	1.0411230275599765
2236	2236	56	0.1	5	Original	Equal	1	Sulphate	-2.152812157873996e-06	2.3008829198790066e-08	0.9999999997699116	23.74	0.9962232480067142	0.9999999998029667	0.9999999999669449
2237	2237	56	0.1	5	Original	Equal	1	Particulate organic matter	16.839698790345658	-53.99380783998889	1.5399380783998888	23.74	0.9962232480067142	1.5556867919858435	0.9898766810471847
2238	2238	56	0.1	5	Original	Equal	1	Nitrogen	-1010.612212011445	51.86246544820077	0.48137534551799227	23.74	0.9962232480067142	0.4697134438804355	1.0248276939685066
2239	2239	56	0.1	5	Original	Equal	1	TOC	-2161.882677737988	42.06148018578831	0.5793851981421169	23.74	0.9962232480067142	0.5745651757977457	1.0083889914450157
2240	2240	57	0.1	10	Original	Equal	0	DOC	-2.535621547229521	56.36891104286203	0.4363108895713797	23.94	1.004616030214016	0.4363108895713797	1.0
2241	2241	57	0.1	10	Original	Equal	0	DO	-1.3974977600798382	99.41600568158755	0.00583994318412467	23.94	1.004616030214016	0.00583994318412467	1.0
2242	2242	57	0.1	10	Original	Equal	0	Ammonium	-0.0651765416295974	19.319027485072397	0.806809725149276	23.94	1.004616030214016	0.806809725149276	1.0
2243	2243	57	0.1	10	Original	Equal	0	Nitrate	-0.9197561586931996	65.43014673103622	0.34569853268963774	23.94	1.004616030214016	0.34569853268963774	1.0
2244	2244	57	0.1	10	Original	Equal	0	Sulphate	-1.7196697399413095e-09	2.038914378733273e-08	0.9999999997961089	23.94	1.004616030214016	0.9999999997961089	1.0
2245	2245	57	0.1	10	Original	Equal	0	Particulate organic matter	0.015611529236755975	-55.52910078406619	1.5552910078406619	23.94	1.004616030214016	1.5552910078406619	1.0
2246	2246	57	0.1	10	Original	Equal	0	Nitrogen	-0.9280380302390538	52.832352200261916	0.4716764779973808	23.94	1.004616030214016	0.4716764779973808	1.0
2247	2247	57	0.1	10	Original	Equal	0	TOC	-1.966674846392091	42.447346831643074	0.5755265316835693	23.94	1.004616030214016	0.5755265316835693	1.0
2248	2248	57	0.1	10	Original	Equal	2	DOC	-2738.809540539712	55.60069140070274	0.44399308599297255	23.94	1.004616030214016	0.4363108895713797	1.0176071617858073
2249	2249	57	0.1	10	Original	Equal	2	DO	-1529.4293568884116	99.35683770083004	0.006431622991699802	23.94	1.004616030214016	0.00583994318412467	1.1013160212215005
2250	2250	57	0.1	10	Original	Equal	2	Ammonium	-70.18322764465465	18.997236689956125	0.8100276331004386	23.94	1.004616030214016	0.806809725149276	1.003988434758353
2251	2251	57	0.1	10	Original	Equal	2	Nitrate	-977.3370836791324	63.491080228555454	0.36508919771444553	23.94	1.004616030214016	0.34569853268963774	1.0560912563728362
2252	2252	57	0.1	10	Original	Equal	2	Sulphate	-2.217861037934199e-06	2.4013276389278042e-08	0.9999999997598672	23.94	1.004616030214016	0.9999999997961089	0.9999999999637583
2253	2253	57	0.1	10	Original	Equal	2	Particulate organic matter	16.55599916772614	-53.77664927360431	1.537766492736043	23.94	1.004616030214016	1.5552910078406619	0.988732324036934
2254	2254	57	0.1	10	Original	Equal	2	Nitrogen	-985.6818480837203	51.24294493195399	0.48757055068046	23.94	1.004616030214016	0.4716764779973808	1.03369697965555
2255	2255	57	0.1	10	Original	Equal	2	TOC	-2120.424908139043	41.79304672648561	0.582069532735144	23.94	1.004616030214016	0.5755265316835693	1.0113687218423009
2256	2256	57	0.1	10	Original	Equal	5	DOC	-2712.159650126975	55.08537068073677	0.4491462931926323	23.94	1.004616030214016	0.4363108895713797	1.0294180226257055
2257	2257	57	0.1	10	Original	Equal	5	DO	-1528.2928754314432	99.32934978712342	0.006706502128765833	23.94	1.004616030214016	0.00583994318412467	1.1483848245299408
2258	2258	57	0.1	10	Original	Equal	5	Ammonium	-69.4291029371181	18.801881721297285	0.8119811827870274	23.94	1.004616030214016	0.806809725149276	1.0064097611574954
2259	2259	57	0.1	10	Original	Equal	5	Nitrate	-956.7623129641972	62.18348588501361	0.3781651411498639	23.94	1.004616030214016	0.34569853268963774	1.0939159567951482
2260	2260	57	0.1	10	Original	Equal	5	Sulphate	-2.4145410861819983e-06	2.615497766389027e-08	0.9999999997384503	23.94	1.004616030214016	0.9999999997961089	0.9999999999423415
2261	2261	57	0.1	10	Original	Equal	5	Particulate organic matter	16.213723875603087	-52.689464044545794	1.526894640445458	23.94	1.004616030214016	1.5552910078406619	0.9817420873315349
2262	2262	57	0.1	10	Original	Equal	5	Nitrogen	-964.6946206021066	50.175284572969026	0.49824715427030974	23.94	1.004616030214016	0.4716764779973808	1.056332417477635
2263	2263	57	0.1	10	Original	Equal	5	TOC	-2097.191697134885	41.354419666544	0.58645580333456	23.94	1.004616030214016	0.5755265316835693	1.0189900396407785
2264	2264	57	0.1	10	Original	Equal	1	DOC	-2742.521364554018	55.7337170431659	0.4426628295683409	23.94	1.004616030214016	0.4363108895713797	1.0145582889375078
2265	2265	57	0.1	10	Original	Equal	1	DO	-1527.9008514330276	99.36035629039137	0.006396437096086169	23.94	1.004616030214016	0.00583994318412467	1.0952909804797888
2266	2266	57	0.1	10	Original	Equal	1	Ammonium	-70.26225240629987	19.038327504223602	0.809616724957764	23.94	1.004616030214016	0.806809725149276	1.003479134820752
2267	2267	57	0.1	10	Original	Equal	1	Nitrate	-981.5253615574933	63.82921348655492	0.36170786513445086	23.94	1.004616030214016	0.34569853268963774	1.0463100966042747
