,Unnamed: 0,Trial,Variance,Anisotropy,Regime,Time_series,Chem,Sensitivity,Timloc_max,Sensitivitybase,Timloc_maxbase,fraction,Time,Sensitivity%,Sensitivitybase%,Da63,Pe,cov,sensbase,Senssquared
446,1292,62,10.0,5,Slow,5,DOC,0.014774714650687418,1.0,0.014461710737677281,1.0,0.7682926829268293,157.5,1.477471465068742,1.446171073767728,0.9151528142702442,2,0.27,0.2810745312643391,5.14515159827008
447,1259,62,10.0,5,Slow,1,DO,0.015537582348993013,4.0,0.015497877862066762,4.0,0.7682926829268293,157.5,1.5537582348993015,1.5497877862066765,5.476175492049516,2,0.15,1.6364221444731986,0.9470586739741219
448,1276,62,10.0,5,Slow,2,DO,0.021389697634867783,1.0,0.021308430306191638,1.0,0.7682926829268293,157.5,2.1389697634867777,2.1308430306191632,5.476175492049516,2,0.17,2.1623358973990725,0.9854357193913351
449,1293,62,10.0,5,Slow,5,DO,0.03955602128097849,1.0,0.03923860044203396,1.0,0.7682926829268293,157.5,3.9556021280978486,3.923860044203397,5.476175492049516,2,0.27,4.34230316206027,0.9036356739177241
450,1260,62,10.0,5,Slow,1,Ammonium,0.0029983821381694103,1.0,0.0029917349944284994,1.0,0.7682926829268293,157.5,0.29983821381694103,0.29917349944284993,0.21816925611947854,2,0.15,0.3904732723946391,0.7661817609387734
451,1277,62,10.0,5,Slow,2,Ammonium,0.004481365828201729,1.0,0.0044744228563786455,1.0,0.7682926829268293,157.5,0.4481365828201729,0.4474422856378645,0.21816925611947854,2,0.17,0.6360755783328036,0.7034420136214637
452,1294,62,10.0,5,Slow,5,Ammonium,0.004383930201674241,1.0,0.004378565302159522,1.0,0.7682926829268293,157.5,0.4383930201674241,0.4378565302159522,0.21816925611947854,2,0.27,1.040272868723733,0.42090545988490496
453,1261,62,10.0,5,Slow,1,Nitrate,0.016465247062117067,4.0,0.017360197270024063,4.0,0.7682926829268293,157.5,1.6465247062117068,1.7360197270024065,1.3329849196265653,2,0.15,1.5731411627859029,1.1035371574207995
454,1278,62,10.0,5,Slow,2,Nitrate,0.03087835851140061,1.0,0.03247779073046815,1.0,0.7682926829268293,157.5,3.087835851140061,3.2477790730468152,1.3329849196265653,2,0.17,3.2279015204352284,1.006158041837939
455,1295,62,10.0,5,Slow,5,Nitrate,0.03574593015897465,1.0,0.03756906235518013,1.0,0.7682926829268293,157.5,3.5745930158974657,3.7569062355180134,1.3329849196265653,2,0.27,4.1889751214203566,0.8968557049448789
456,1273,62,10.0,5,Slow,1,Nitrogen,0.008441268075783244,13.0,0.008640519331004537,13.0,0.7682926829268293,157.5,0.8441268075783243,0.8640519331004537,0.8171879231806493,2,0.15,1.1360642823168423,0.760566058232499
457,1290,62,10.0,5,Slow,2,Nitrogen,0.012417561089006577,2.0,0.012785594661507171,2.0,0.7682926829268293,157.5,1.2417561089006577,1.2785594661507174,0.8171879231806493,2,0.17,2.1173131919839085,0.6038593964234056
458,1307,62,10.0,5,Slow,5,Nitrogen,0.014646109666172052,1.0,0.015170700446040162,1.0,0.7682926829268293,157.5,1.4646109666172054,1.5170700446040166,0.8171879231806493,2,0.27,2.3364587662515244,0.6493031533519907
459,1274,62,10.0,5,Slow,1,TOC,0.015614191323965675,1.0,0.015411196381464131,1.0,0.7682926829268293,157.5,1.5614191323965676,1.5411196381464134,0.38659762342355103,2,0.15,2.303801047865212,0.6689464958679798
460,1291,62,10.0,5,Slow,2,TOC,0.05505874119541722,1.0,0.05522567965166353,1.0,0.7682926829268293,157.5,5.505874119541721,5.522567965166353,0.38659762342355103,2,0.17,8.03756383337762,0.6870947565271911
461,1308,62,10.0,5,Slow,5,TOC,0.05532166195576439,1.0,0.056269152089736034,1.0,0.7682926829268293,157.5,5.532166195576439,5.626915208973602,0.38659762342355103,2,0.27,9.204564921269293,0.6113178903188898
462,1309,63,10.0,10,Slow,1,DOC,0.008242189540582317,4.0,0.008154917717823756,4.0,0.7804878048780488,160.0,0.8242189540582318,0.8154917717823756,0.9111450805545,2,0.15,0.2834288040078661,2.87723675311329
463,1326,63,10.0,10,Slow,2,DOC,0.022541248690896232,1.0,0.022189495280390038,1.0,0.7804878048780488,160.0,2.254124869089623,2.2189495280390035,0.9111450805545,2,0.17,0.26904640773692784,8.24746015642283
464,1343,63,10.0,10,Slow,5,DOC,0.026009930806094747,1.0,0.02555247316078443,1.0,0.7804878048780488,160.0,2.6009930806094745,2.555247316078443,0.9111450805545,2,0.27,0.2810745312643391,9.090995561157184
465,1310,63,10.0,10,Slow,1,DO,0.023063502626008568,4.0,0.024413316798569708,4.0,0.7804878048780488,160.0,2.306350262600857,2.4413316798569706,5.442372676408971,2,0.15,1.6364221444731986,1.491871573665908
466,1327,63,10.0,10,Slow,2,DO,0.035511348967185025,1.0,0.03749421120404554,1.0,0.7804878048780488,160.0,3.5511348967185024,3.7494211204045538,5.442372676408971,2,0.17,2.1623358973990725,1.733967939446632
467,1344,63,10.0,10,Slow,5,DO,0.05777417185672287,1.0,0.06118687076904637,1.0,0.7804878048780488,160.0,5.777417185672287,6.118687076904638,5.442372676408971,2,0.27,4.34230316206027,1.4090879536843612
468,1311,63,10.0,10,Slow,1,Ammonium,0.001623501269057843,1.0,0.0016214691886212542,1.0,0.7804878048780488,160.0,0.1623501269057843,0.16214691886212546,0.22252874443250634,2,0.15,0.3904732723946391,0.4152574076779541
469,1328,63,10.0,10,Slow,2,Ammonium,0.0016063820004489132,4.0,0.0016042431264960606,4.0,0.7804878048780488,160.0,0.16063820004489132,0.16042431264960605,0.22252874443250634,2,0.17,0.6360755783328036,0.25220951426886856
470,1345,63,10.0,10,Slow,5,Ammonium,0.003018742167854021,1.0,0.0030187986024460905,1.0,0.7804878048780488,160.0,0.30187421678540205,0.30187986024460906,0.22252874443250634,2,0.27,1.040272868723733,0.2901929573679767
471,1312,63,10.0,10,Slow,1,Nitrate,0.02111375017719548,4.0,0.022479703283453632,4.0,0.7804878048780488,160.0,2.111375017719548,2.247970328345363,1.319862022156734,2,0.15,1.5731411627859029,1.4289692378046948
472,1329,63,10.0,10,Slow,2,Nitrate,0.03161995601491445,1.0,0.03369895515818397,1.0,0.7804878048780488,160.0,3.1619956014914448,3.369895515818397,1.319862022156734,2,0.17,3.2279015204352284,1.0439895686049379
473,1346,63,10.0,10,Slow,5,Nitrate,0.044883308364914734,1.0,0.04778475200279747,1.0,0.7804878048780488,160.0,4.488330836491474,4.778475200279747,1.319862022156734,2,0.27,4.1889751214203566,1.1407265647974314
474,1324,63,10.0,10,Slow,1,Nitrogen,0.010760912974337556,4.0,0.011504730106306472,4.0,0.7804878048780488,160.0,1.0760912974337555,1.1504730106306469,0.7848324404240667,2,0.15,1.1360642823168423,1.0126830220244405
475,1341,63,10.0,10,Slow,2,Nitrogen,0.012123284836588371,2.0,0.012996798919296572,2.0,0.7804878048780488,160.0,1.2123284836588373,1.299679891929657,0.7848324404240667,2,0.17,2.1173131919839085,0.6138345034878215
476,1358,63,10.0,10,Slow,5,Nitrogen,0.01516440466739861,1.0,0.016442981116973274,1.0,0.7804878048780488,160.0,1.5164404667398608,1.6442981116973276,0.7848324404240667,2,0.27,2.3364587662515244,0.7037565290892516
477,1325,63,10.0,10,Slow,1,TOC,0.008607937382992906,1.0,0.009368509574983705,1.0,0.7804878048780488,160.0,0.8607937382992906,0.9368509574983706,0.3173777407727729,2,0.15,2.303801047865212,0.4066544541103025
478,1342,63,10.0,10,Slow,2,TOC,0.03382959840715831,1.0,0.03692057119291696,1.0,0.7804878048780488,160.0,3.382959840715831,3.692057119291696,0.3173777407727729,2,0.17,8.03756383337762,0.45935027028459513
479,1359,63,10.0,10,Slow,5,TOC,0.041904164573891234,1.0,0.0469313646718162,1.0,0.7804878048780488,160.0,4.190416457389123,4.69313646718162,0.3173777407727729,2,0.27,9.204564921269293,0.509870537860734
480,1360,64,0.1,2,Slow,1,DOC,0.002883764880491319,4.0,0.0028795369617364013,4.0,1.0,205.0,0.2883764880491319,0.2879536961736401,0.9024945530655324,2,0.15,0.2834288040078661,1.01596482821008
481,1377,64,0.1,2,Slow,2,DOC,0.002652854908724373,3.0,0.0026506910043686475,3.0,1.0,205.0,0.2652854908724373,0.2650691004368648,0.9024945530655324,2,0.17,0.26904640773692784,0.9852170213550965
482,1394,64,0.1,2,Slow,5,DOC,0.0026710965670471197,1.0,0.0026681043965925163,1.0,1.0,205.0,0.267109656704712,0.2668104396592516,0.9024945530655324,2,0.27,0.2810745312643391,0.949251568468604
483,1361,64,0.1,2,Slow,1,DO,0.015480169285256747,4.0,0.015373568583048863,4.0,1.0,205.0,1.5480169285256746,1.5373568583048862,315.58657266506987,2,0.15,1.6364221444731986,0.9394622674210977
484,1378,64,0.1,2,Slow,2,DO,0.020124784633042184,1.0,0.019931176721903608,1.0,1.0,205.0,2.0124784633042183,1.9931176721903607,315.58657266506987,2,0.17,2.1623358973990725,0.9217428590015765
485,1395,64,0.1,2,Slow,5,DO,0.03129844054101499,1.0,0.030722301680932405,1.0,1.0,205.0,3.1298440541014987,3.0722301680932405,315.58657266506987,2,0.27,4.34230316206027,0.7075116714411012
486,1362,64,0.1,2,Slow,1,Ammonium,0.0036330354274581728,6.0,0.00364292159040654,6.0,1.0,205.0,0.3633035427458173,0.364292159040654,0.2212121521475678,2,0.15,0.3904732723946391,0.9329503061927253
487,1379,64,0.1,2,Slow,2,Ammonium,0.007264955410119354,1.0,0.007302316315796246,1.0,1.0,205.0,0.7264955410119355,0.7302316315796247,0.2212121521475678,2,0.17,0.6360755783328036,1.1480265183165974
488,1396,64,0.1,2,Slow,5,Ammonium,0.010770521150802282,1.0,0.010852974865788095,1.0,1.0,205.0,1.077052115080228,1.0852974865788094,0.2212121521475678,2,0.27,1.040272868723733,1.0432815458412514
489,1363,64,0.1,2,Slow,1,Nitrate,0.015781652338210866,4.0,0.015751711990488783,4.0,1.0,205.0,1.5781652338210863,1.5751711990488784,1.3802857451625523,2,0.15,1.5731411627859029,1.0012904349024727
490,1380,64,0.1,2,Slow,2,Nitrate,0.032823993271345636,1.0,0.032550533667492665,1.0,1.0,205.0,3.2823993271345637,3.2550533667492663,1.3802857451625523,2,0.17,3.2279015204352284,1.008411609258258
491,1397,64,0.1,2,Slow,5,Nitrate,0.041675974926622096,1.0,0.0411498682901441,1.0,1.0,205.0,4.1675974926622095,4.11498682901441,1.3802857451625523,2,0.27,4.1889751214203566,0.982337376026034
492,1375,64,0.1,2,Slow,1,Nitrogen,0.011094016743660843,6.0,0.01108977596196247,6.0,1.0,205.0,1.1094016743660844,1.1089775961962467,0.8478415059066705,2,0.15,1.1360642823168423,0.9761574353298423
493,1392,64,0.1,2,Slow,2,Nitrogen,0.021569459814193198,1.0,0.02180014022436425,1.0,1.0,205.0,2.1569459814193195,2.180014022436425,0.8478415059066705,2,0.17,2.1173131919839085,1.0296133943196972
494,1409,64,0.1,2,Slow,5,Nitrogen,0.02358177112462948,1.0,0.02390670416925508,1.0,1.0,205.0,2.3581771124629483,2.3906704169255084,0.8478415059066705,2,0.27,2.3364587662515244,1.0232024855122772
495,1376,64,0.1,2,Slow,1,TOC,0.02245476376411345,6.0,0.022410275340778184,6.0,1.0,205.0,2.2454763764113452,2.2410275340778183,0.3966096890023166,2,0.15,2.303801047865212,0.972752198439374
496,1393,64,0.1,2,Slow,2,TOC,0.07897931385219083,1.0,0.08138403319872674,1.0,1.0,205.0,7.897931385219081,8.138403319872674,0.3966096890023166,2,0.17,8.03756383337762,1.0125460262071324
497,1410,64,0.1,2,Slow,5,TOC,0.08861223919814723,1.0,0.09219664588636768,1.0,1.0,205.0,8.86122391981472,9.219664588636768,0.3966096890023166,2,0.27,9.204564921269293,1.0016404542199038
498,1411,65,0.1,5,Slow,1,DOC,0.002890646915201556,4.0,0.002886653522728501,4.0,1.0,205.0,0.2890646915201556,0.2886653522728501,0.902351909890802,2,0.15,0.2834288040078661,1.0184757095642216
499,1428,65,0.1,5,Slow,2,DOC,0.002644702577841929,3.0,0.0026427057628541357,3.0,1.0,205.0,0.2644702577841929,0.2642705762854136,0.902351909890802,2,0.17,0.26904640773692784,0.9822490421199602
500,1445,65,0.1,5,Slow,5,DOC,0.002740892006966941,1.0,0.0027377566761030364,1.0,1.0,205.0,0.2740892006966941,0.27377566761030364,0.902351909890802,2,0.27,0.2810745312643391,0.9740322838173794
501,1412,65,0.1,5,Slow,1,DO,0.015653349177705618,4.0,0.015545305763617238,4.0,1.0,205.0,1.5653349177705618,1.5545305763617236,305.0224885295508,2,0.15,1.6364221444731986,0.9499569421080906
502,1429,65,0.1,5,Slow,2,DO,0.02088582230195009,1.0,0.020681102032935272,1.0,1.0,205.0,2.088582230195009,2.0681102032935272,305.0224885295508,2,0.17,2.1623358973990725,0.9564241179093022
503,1446,65,0.1,5,Slow,5,DO,0.03422480538387121,1.0,0.03349778210613221,1.0,1.0,205.0,3.422480538387121,3.349778210613221,305.0224885295508,2,0.27,4.34230316206027,0.7714289135500776
504,1413,65,0.1,5,Slow,1,Ammonium,0.003707967924187753,6.0,0.0037186033992853093,6.0,1.0,205.0,0.3707967924187754,0.37186033992853096,0.22133288500994075,2,0.15,0.3904732723946391,0.9523323777016507
505,1430,65,0.1,5,Slow,2,Ammonium,0.007309810788260502,1.0,0.007348929488951326,1.0,1.0,205.0,0.7309810788260501,0.7348929488951327,0.22133288500994075,2,0.17,0.6360755783328036,1.1553547627490053
506,1447,65,0.1,5,Slow,5,Ammonium,0.010658508205330808,1.0,0.010742618820702527,1.0,1.0,205.0,1.0658508205330808,1.0742618820702527,0.22133288500994075,2,0.27,1.040272868723733,1.0326731710192725
507,1414,65,0.1,5,Slow,1,Nitrate,0.01579504814603666,4.0,0.0157641802400963,4.0,1.0,205.0,1.5795048146036663,1.5764180240096297,1.3801598496214742,2,0.15,1.5731411627859029,1.0020830052008325
508,1431,65,0.1,5,Slow,2,Nitrate,0.033012812393728545,1.0,0.032736417737130416,1.0,1.0,205.0,3.3012812393728543,3.273641773713042,1.3801598496214742,2,0.17,3.2279015204352284,1.0141702753284885
509,1448,65,0.1,5,Slow,5,Nitrate,0.04212698965018544,1.0,0.04158123495878102,1.0,1.0,205.0,4.212698965018544,4.158123495878102,1.3801598496214742,2,0.27,4.1889751214203566,0.9926350420692416
510,1426,65,0.1,5,Slow,1,Nitrogen,0.0108231088825454,6.0,0.010824015122940315,6.0,1.0,205.0,1.0823108882545398,1.0824015122940316,0.8475561496189392,2,0.15,1.1360642823168423,0.9527643190107402
511,1443,65,0.1,5,Slow,2,Nitrogen,0.021478676955914596,1.0,0.021713287139810383,1.0,1.0,205.0,2.1478676955914597,2.171328713981038,0.8475561496189392,2,0.17,2.1173131919839085,1.0255113519349102
512,1460,65,0.1,5,Slow,5,Nitrogen,0.023462893737166358,1.0,0.02379167840903277,1.0,1.0,205.0,2.3462893737166355,2.3791678409032766,0.8475561496189392,2,0.27,2.3364587662515244,1.0182794043997927
513,1427,65,0.1,5,Slow,1,TOC,0.022029142142856745,3.0,0.02201006116991279,3.0,1.0,205.0,2.2029142142856744,2.2010061169912793,0.39587433482061296,2,0.15,2.303801047865212,0.9553802916405537
514,1444,65,0.1,5,Slow,2,TOC,0.07876867938538704,1.0,0.08120272799726992,1.0,1.0,205.0,7.876867938538703,8.120272799726992,0.39587433482061296,2,0.17,8.03756383337762,1.0102903028907722
515,1461,65,0.1,5,Slow,5,TOC,0.08865816319682221,1.0,0.09230876005175316,1.0,1.0,205.0,8.86581631968222,9.230876005175316,0.39587433482061296,2,0.27,9.204564921269293,1.0028584820826485
516,1462,66,0.1,10,Slow,1,DOC,0.002858450616190603,4.0,0.0028540202227250798,4.0,1.0,205.0,0.28584506161906026,0.28540202227250794,0.902610209254678,2,0.15,0.2834288040078661,1.0069619538901455
517,1479,66,0.1,10,Slow,2,DOC,0.002519918718611331,3.0,0.0025174825743466385,3.0,1.0,205.0,0.2519918718611331,0.25174825743466384,0.902610209254678,2,0.17,0.26904640773692784,0.9357057005601128
518,1496,66,0.1,10,Slow,5,DOC,0.0026538063083154425,1.0,0.002650292361073905,1.0,1.0,205.0,0.26538063083154423,0.2650292361073905,0.902610209254678,2,0.27,0.2810745312643391,0.9429144466246261
519,1463,66,0.1,10,Slow,1,DO,0.015364228419376413,4.0,0.015264477730825588,4.0,1.0,205.0,1.5364228419376411,1.5264477730825587,308.7926574352321,2,0.15,1.6364221444731986,0.9327958425874009
520,1480,66,0.1,10,Slow,2,DO,0.020699501729597947,1.0,0.02050116469507774,1.0,1.0,205.0,2.0699501729597944,2.050116469507774,308.7926574352321,2,0.17,2.1623358973990725,0.9481026846817464
521,1497,66,0.1,10,Slow,5,DO,0.030364433953302364,1.0,0.02981572804409374,1.0,1.0,205.0,3.0364433953302368,2.9815728044093737,308.7926574352321,2,0.27,4.34230316206027,0.6866339574030852
522,1464,66,0.1,10,Slow,1,Ammonium,0.003685574444624933,6.0,0.003695367151601307,6.0,1.0,205.0,0.3685574444624933,0.3695367151601307,0.22118552686173024,2,0.15,0.3904732723946391,0.9463815868724852
523,1481,66,0.1,10,Slow,2,Ammonium,0.00803187626404853,1.0,0.008075871669403092,1.0,1.0,205.0,0.803187626404853,0.8075871669403092,0.22118552686173024,2,0.17,0.6360755783328036,1.2696402667385043
524,1498,66,0.1,10,Slow,5,Ammonium,0.010714715397856707,1.0,0.010801725792270971,1.0,1.0,205.0,1.071471539785671,1.0801725792270969,0.22118552686173024,2,0.27,1.040272868723733,1.0383550428959232
525,1465,66,0.1,10,Slow,1,Nitrate,0.01573279089215665,4.0,0.015688444224112183,4.0,1.0,205.0,1.5732790892156652,1.568844422411218,1.3812425958859464,2,0.15,1.5731411627859029,0.997268687339491
526,1482,66,0.1,10,Slow,2,Nitrate,0.033213397324578516,1.0,0.03290349275747985,1.0,1.0,205.0,3.321339732457852,3.290349275747985,1.3812425958859464,2,0.17,3.2279015204352284,1.0193462393190782
527,1499,66,0.1,10,Slow,5,Nitrate,0.04161556820409941,1.0,0.041047812092512896,1.0,1.0,205.0,4.161556820409942,4.104781209251289,1.3812425958859464,2,0.27,4.1889751214203566,0.9799010713292278
528,1477,66,0.1,10,Slow,1,Nitrogen,0.01086673978304,6.0,0.010857956004126984,6.0,1.0,205.0,1.086673978304,1.0857956004126983,0.8483707495660012,2,0.15,1.1360642823168423,0.9557519035792339
529,1494,66,0.1,10,Slow,2,Nitrogen,0.02164757943116499,1.0,0.021868793547378126,1.0,1.0,205.0,2.164757943116499,2.1868793547378127,0.8483707495660012,2,0.17,2.1173131919839085,1.0328558680016162
530,1511,66,0.1,10,Slow,5,Nitrogen,0.023431380464598885,1.0,0.02374171642535053,1.0,1.0,205.0,2.3431380464598885,2.374171642535053,0.8483707495660012,2,0.27,2.3364587662515244,1.0161410408042566
531,1478,66,0.1,10,Slow,1,TOC,0.022045837347354463,3.0,0.022002741448127867,3.0,1.0,205.0,2.2045837347354458,2.2002741448127874,0.3968903260913565,2,0.15,2.303801047865212,0.9550625679468475
532,1495,66,0.1,10,Slow,2,TOC,0.07880134687423751,1.0,0.08116986440685127,1.0,1.0,205.0,7.880134687423752,8.116986440685126,0.3968903260913565,2,0.17,8.03756383337762,1.0098814278746613
533,1512,66,0.1,10,Slow,5,TOC,0.08815647963065883,1.0,0.0916647796418894,1.0,1.0,205.0,8.815647963065883,9.166477964188939,0.3968903260913565,2,0.27,9.204564921269293,0.9958621665004127
534,1513,67,1.0,2,Slow,1,DOC,0.00315607051493466,4.0,0.003148781700729875,4.0,0.9878048780487804,202.5,0.315607051493466,0.3148781700729875,0.9031417902234956,2,0.15,0.2834288040078661,1.1109603738942802
535,1530,67,1.0,2,Slow,2,DOC,0.004131518740542412,1.0,0.00412058947234722,1.0,0.9878048780487804,202.5,0.4131518740542412,0.412058947234722,0.9031417902234956,2,0.17,0.26904640773692784,1.5315534249304346
536,1547,67,1.0,2,Slow,5,DOC,0.004950371140418294,1.0,0.004934118458645498,1.0,0.9878048780487804,202.5,0.4950371140418294,0.4934118458645498,0.9031417902234956,2,0.27,0.2810745312643391,1.7554484344243773
537,1514,67,1.0,2,Slow,1,DO,0.013895793103882257,4.0,0.013850201689853877,4.0,0.9878048780487804,202.5,1.3895793103882257,1.3850201689853874,272.6635744523307,2,0.15,1.6364221444731986,0.8463709524239278
538,1531,67,1.0,2,Slow,2,DO,0.018567956216353584,1.0,0.01845592849546273,1.0,0.9878048780487804,202.5,1.8567956216353585,1.845592849546273,272.6635744523307,2,0.17,2.1623358973990725,0.8535181105609965
539,1548,67,1.0,2,Slow,5,DO,0.02379136539330003,1.0,0.023641553573122403,1.0,0.9878048780487804,202.5,2.379136539330003,2.3641553573122405,272.6635744523307,2,0.27,4.34230316206027,0.544447328774376
540,1515,67,1.0,2,Slow,1,Ammonium,0.0022623206913587285,3.0,0.0022654869480396088,3.0,0.9878048780487804,202.5,0.22623206913587285,0.22654869480396084,0.21877499573208173,2,0.15,0.3904732723946391,0.580190017653744
541,1532,67,1.0,2,Slow,2,Ammonium,0.0068993116379260895,1.0,0.006924209432771672,1.0,0.9878048780487804,202.5,0.689931163792609,0.6924209432771673,0.21877499573208173,2,0.17,0.6360755783328036,1.0885828144700174
542,1549,67,1.0,2,Slow,5,Ammonium,0.009410158762720049,1.0,0.009456692033879659,1.0,0.9878048780487804,202.5,0.9410158762720048,0.945669203387966,0.21877499573208173,2,0.27,1.040272868723733,0.9090587977634826
543,1516,67,1.0,2,Slow,1,Nitrate,0.015341643870811487,4.0,0.015357754018768684,4.0,0.9878048780487804,202.5,1.5341643870811488,1.5357754018768683,1.3811769723310154,2,0.15,1.5731411627859029,0.976247674529816
544,1533,67,1.0,2,Slow,2,Nitrate,0.030440614287489436,1.0,0.030313194073875206,1.0,0.9878048780487804,202.5,3.0440614287489436,3.0313194073875205,1.3811769723310154,2,0.17,3.2279015204352284,0.9390990983451062
545,1550,67,1.0,2,Slow,5,Nitrate,0.037970968301794465,1.0,0.03776083184218529,1.0,0.9878048780487804,202.5,3.7970968301794463,3.7760831842185287,1.3811769723310154,2,0.27,4.1889751214203566,0.9014336621168978
546,1528,67,1.0,2,Slow,1,Nitrogen,0.01037982251317205,11.0,0.010443599305940115,11.0,0.9878048780487804,202.5,1.037982251317205,1.0443599305940114,0.8400608140603714,2,0.15,1.1360642823168423,0.9192789060000964
547,1545,67,1.0,2,Slow,2,Nitrogen,0.024910609090997942,1.0,0.02537441868469575,1.0,0.9878048780487804,202.5,2.4910609090997937,2.537441868469575,0.8400608140603714,2,0.17,2.1173131919839085,1.1984253808441108
548,1562,67,1.0,2,Slow,5,Nitrogen,0.027801518610768745,1.0,0.028456855784409794,1.0,0.9878048780487804,202.5,2.7801518610768743,2.84568557844098,0.8400608140603714,2,0.27,2.3364587662515244,1.2179481271165034
549,1529,67,1.0,2,Slow,1,TOC,0.023527640667930085,3.0,0.0237888514303517,3.0,0.9878048780487804,202.5,2.3527640667930085,2.37888514303517,0.3793299267869353,2,0.15,2.303801047865212,1.0325913972647656
550,1546,67,1.0,2,Slow,2,TOC,0.08314135230521368,1.0,0.08689532277410501,1.0,0.9878048780487804,202.5,8.314135230521366,8.689532277410501,0.3793299267869353,2,0.17,8.03756383337762,1.081115180861824
551,1563,67,1.0,2,Slow,5,TOC,0.0936720218747562,1.0,0.09902474612017066,1.0,0.9878048780487804,202.5,9.36720218747562,9.902474612017066,0.3793299267869353,2,0.27,9.204564921269293,1.0758221270334125
552,1564,68,1.0,5,Slow,1,DOC,0.00298993693571082,4.0,0.002987628564567757,4.0,1.0,205.0,0.298993693571082,0.2987628564567757,0.9018448391999674,2,0.15,0.2834288040078661,1.0541019551720794
553,1581,68,1.0,5,Slow,2,DOC,0.00334835073743214,3.0,0.003346375063534693,3.0,1.0,205.0,0.334835073743214,0.3346375063534693,0.9018448391999674,2,0.17,0.26904640773692784,1.2437910216614974
554,1598,68,1.0,5,Slow,5,DOC,0.004219711448595852,1.0,0.0042137433505964285,1.0,1.0,205.0,0.4219711448595852,0.4213743350596428,0.9018448391999674,2,0.27,0.2810745312643391,1.4991551641630505
555,1565,68,1.0,5,Slow,1,DO,0.01381459083952927,4.0,0.013721426942133163,4.0,1.0,205.0,1.381459083952927,1.372142694213316,5.493575239687626,2,0.15,1.6364221444731986,0.838501665873655
556,1582,68,1.0,5,Slow,2,DO,0.0187781686439642,1.0,0.018599644567598158,1.0,1.0,205.0,1.87781686439642,1.8599644567598157,5.493575239687626,2,0.17,2.1623358973990725,0.8601644448473713
557,1599,68,1.0,5,Slow,5,DO,0.023461351375375816,1.0,0.023243341557219698,1.0,1.0,205.0,2.3461351375375816,2.3243341557219703,5.493575239687626,2,0.27,4.34230316206027,0.5352768033402706
558,1566,68,1.0,5,Slow,1,Ammonium,0.0023289409372650857,1.0,0.0023371699985234896,1.0,1.0,205.0,0.23289409372650854,0.2337169998523489,0.2171891979465838,2,0.15,0.3904732723946391,0.5985480092377192
559,1583,68,1.0,5,Slow,2,Ammonium,0.007446020306741846,1.0,0.007491390259109361,1.0,1.0,205.0,0.7446020306741845,0.7491390259109362,0.2171891979465838,2,0.17,0.6360755783328036,1.177751593410455
560,1600,68,1.0,5,Slow,5,Ammonium,0.0096780522108938,1.0,0.009746695257352654,1.0,1.0,205.0,0.9678052210893799,0.9746695257352654,0.2171891979465838,2,0.27,1.040272868723733,0.9369364087434544
561,1567,68,1.0,5,Slow,1,Nitrate,0.015551716460797763,4.0,0.015555886246544031,4.0,1.0,205.0,1.5551716460797762,1.555588624654403,1.3806744743344077,2,0.15,1.5731411627859029,0.9888423629444572
562,1584,68,1.0,5,Slow,2,Nitrate,0.032574187482621836,1.0,0.032384571025849636,1.0,1.0,205.0,3.2574187482621837,3.2384571025849644,1.3806744743344077,2,0.17,3.2279015204352284,1.0032701066259024
563,1601,68,1.0,5,Slow,5,Nitrate,0.0394680613107188,1.0,0.039199796961421916,1.0,1.0,205.0,3.946806131071881,3.919979696142192,1.3806744743344077,2,0.27,4.1889751214203566,0.9357849074102507
564,1579,68,1.0,5,Slow,1,Nitrogen,0.010857685295461812,6.0,0.010965278204649716,6.0,1.0,205.0,1.0857685295461812,1.0965278204649715,0.8376685370399283,2,0.15,1.1360642823168423,0.9651987458216346
565,1596,68,1.0,5,Slow,2,Nitrogen,0.02635442988154544,1.0,0.0269310008910048,1.0,1.0,205.0,2.635442988154544,2.69310008910048,0.8376685370399283,2,0.17,2.1173131919839085,1.2719422423175208
566,1613,68,1.0,5,Slow,5,Nitrogen,0.027878754838047408,1.0,0.028574927592552188,1.0,1.0,205.0,2.787875483804741,2.8574927592552197,0.8376685370399283,2,0.27,2.3364587662515244,1.2230015785126016
567,1580,68,1.0,5,Slow,1,TOC,0.02382170912556814,3.0,0.024301937053692352,3.0,1.0,205.0,2.3821709125568136,2.430193705369235,0.3747672304306243,2,0.15,2.303801047865212,1.054862661696045
568,1597,68,1.0,5,Slow,2,TOC,0.08744203943613904,1.0,0.09216009649281176,1.0,1.0,205.0,8.744203943613904,9.216009649281178,0.3747672304306243,2,0.17,8.03756383337762,1.1466172885632113
569,1614,68,1.0,5,Slow,5,TOC,0.0945578133364306,1.0,0.10034535485210776,1.0,1.0,205.0,9.455781333643062,10.034535485210775,0.3747672304306243,2,0.27,9.204564921269293,1.0901694508149582
570,1615,69,1.0,10,Slow,1,DOC,0.004536427617343703,4.0,0.0045259140929884215,4.0,0.902439024390244,185.0,0.4536427617343703,0.4525914092988421,0.903703335896238,2,0.15,0.2834288040078661,1.5968433797091464
571,1632,69,1.0,10,Slow,2,DOC,0.009040720445687966,1.0,0.00900262701982963,1.0,0.902439024390244,185.0,0.9040720445687966,0.9002627019829631,0.903703335896238,2,0.17,0.26904640773692784,3.3461242227892343
