	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Delay	Memory	Crosscorrelation	fraction	Time
4397	80	5.0	5	Original	Equal	2	Mobile inactive nitrate reducers	110	0	-0.8635485340074477	0.4918170373478808	11.72
4398	80	5.0	5	Original	Equal	2	Mobile inactive sulphate reducers	50	0	-0.8323512522739733	0.4918170373478808	11.72
4399	80	5.0	5	Original	Equal	2	Mobile inactive ammonia oxidizers	975	0	0.5245192934435285	0.4918170373478808	11.72
4400	80	5.0	5	Original	Equal	5	Immobile active aerobic degraders	0	205	0.9978012352578682	0.4918170373478808	11.72
4401	80	5.0	5	Original	Equal	5	Immobile active nitrate reducers	5	85	0.8039836830315474	0.4918170373478808	11.72
4402	80	5.0	5	Original	Equal	5	Immobile active sulphate reducers	0	205	0.9980024615609873	0.4918170373478808	11.72
4403	80	5.0	5	Original	Equal	5	Immobile active ammonia oxidizers	25	185	0.8244644345266414	0.4918170373478808	11.72
4404	80	5.0	5	Original	Equal	5	Mobile active aerobic degraders	0	180	0.9698970919037019	0.4918170373478808	11.72
4405	80	5.0	5	Original	Equal	5	Mobile active nitrate reducers	5	50	0.8020994233944265	0.4918170373478808	11.72
4406	80	5.0	5	Original	Equal	5	Mobile active sulphate reducers	0	200	0.9988679284916505	0.4918170373478808	11.72
4407	80	5.0	5	Original	Equal	5	Mobile active ammonia oxidizers	15	0	0.6717477703173554	0.4918170373478808	11.72
4408	80	5.0	5	Original	Equal	5	Immobile inactive aerobic degraders	0	0	-0.974246264159757	0.4918170373478808	11.72
4409	80	5.0	5	Original	Equal	5	Immobile inactive nitrate reducers	10	0	-0.9422892618599849	0.4918170373478808	11.72
4410	80	5.0	5	Original	Equal	5	Immobile inactive sulphate reducers	165	165	0.7749841894127117	0.4918170373478808	11.72
4411	80	5.0	5	Original	Equal	5	Immobile inactive ammonia oxidizers	10	0	-0.6148664572850515	0.4918170373478808	11.72
4412	80	5.0	5	Original	Equal	5	Mobile inactive aerobic degraders	110	0	-0.8754801101948795	0.4918170373478808	11.72
4413	80	5.0	5	Original	Equal	5	Mobile inactive nitrate reducers	120	0	-0.9012443505671608	0.4918170373478808	11.72
4414	80	5.0	5	Original	Equal	5	Mobile inactive sulphate reducers	45	0	-0.8433453011778559	0.4918170373478808	11.72
4415	80	5.0	5	Original	Equal	5	Mobile inactive ammonia oxidizers	15	0	-0.5445634634294247	0.4918170373478808	11.72
4416	81	5.0	10	Original	Equal	1	Immobile active aerobic degraders	0	55	0.9876748944344517	0.4909777591271506	11.7
4417	81	5.0	10	Original	Equal	1	Immobile active nitrate reducers	5	35	0.8854239946322549	0.4909777591271506	11.7
4418	81	5.0	10	Original	Equal	1	Immobile active sulphate reducers	0	50	0.9901349008248003	0.4909777591271506	11.7
4419	81	5.0	10	Original	Equal	1	Immobile active ammonia oxidizers	15	50	0.9067441192969233	0.4909777591271506	11.7
4420	81	5.0	10	Original	Equal	1	Mobile active aerobic degraders	105	0	-0.45490027937807254	0.4909777591271506	11.7
4421	81	5.0	10	Original	Equal	1	Mobile active nitrate reducers	155	0	-0.5073221545232868	0.4909777591271506	11.7
4422	81	5.0	10	Original	Equal	1	Mobile active sulphate reducers	0	50	0.9964444099497696	0.4909777591271506	11.7
4423	81	5.0	10	Original	Equal	1	Mobile active ammonia oxidizers	10	35	0.8881723499712346	0.4909777591271506	11.7
4424	81	5.0	10	Original	Equal	1	Immobile inactive aerobic degraders	0	0	-0.9836533034716467	0.4909777591271506	11.7
4425	81	5.0	10	Original	Equal	1	Immobile inactive nitrate reducers	10	0	-0.9382413493374787	0.4909777591271506	11.7
4426	81	5.0	10	Original	Equal	1	Immobile inactive sulphate reducers	115	60	0.8142675875769618	0.4909777591271506	11.7
4427	81	5.0	10	Original	Equal	1	Immobile inactive ammonia oxidizers	10	0	-0.9016709931167698	0.4909777591271506	11.7
4428	81	5.0	10	Original	Equal	1	Mobile inactive aerobic degraders	50	0	-0.8055260966028153	0.4909777591271506	11.7
4429	81	5.0	10	Original	Equal	1	Mobile inactive nitrate reducers	25	0	-0.8240465794329349	0.4909777591271506	11.7
4430	81	5.0	10	Original	Equal	1	Mobile inactive sulphate reducers	25	0	-0.9140929828019537	0.4909777591271506	11.7
4431	81	5.0	10	Original	Equal	1	Mobile inactive ammonia oxidizers	10	0	-0.8854941696275078	0.4909777591271506	11.7
4432	81	5.0	10	Original	Equal	2	Immobile active aerobic degraders	0	185	0.997087407959168	0.4909777591271506	11.7
4433	81	5.0	10	Original	Equal	2	Immobile active nitrate reducers	5	115	0.8745854471257004	0.4909777591271506	11.7
4434	81	5.0	10	Original	Equal	2	Immobile active sulphate reducers	0	190	0.997411781208913	0.4909777591271506	11.7
4435	81	5.0	10	Original	Equal	2	Immobile active ammonia oxidizers	15	190	0.9352852204917038	0.4909777591271506	11.7
4436	81	5.0	10	Original	Equal	2	Mobile active aerobic degraders	165	0	-0.40767806953625985	0.4909777591271506	11.7
4437	81	5.0	10	Original	Equal	2	Mobile active nitrate reducers	195	0	-0.7228275050451266	0.4909777591271506	11.7
4438	81	5.0	10	Original	Equal	2	Mobile active sulphate reducers	0	180	0.9989162622142194	0.4909777591271506	11.7
4439	81	5.0	10	Original	Equal	2	Mobile active ammonia oxidizers	10	170	0.9184856719122012	0.4909777591271506	11.7
4440	81	5.0	10	Original	Equal	2	Immobile inactive aerobic degraders	0	0	-0.990604889589998	0.4909777591271506	11.7
4441	81	5.0	10	Original	Equal	2	Immobile inactive nitrate reducers	10	0	-0.9601799116756821	0.4909777591271506	11.7
4442	81	5.0	10	Original	Equal	2	Immobile inactive sulphate reducers	150	260	0.9224996490287344	0.4909777591271506	11.7
4443	81	5.0	10	Original	Equal	2	Immobile inactive ammonia oxidizers	10	0	-0.8306616742935632	0.4909777591271506	11.7
4444	81	5.0	10	Original	Equal	2	Mobile inactive aerobic degraders	80	0	-0.914549488042358	0.4909777591271506	11.7
4445	81	5.0	10	Original	Equal	2	Mobile inactive nitrate reducers	60	0	-0.9156749697283094	0.4909777591271506	11.7
4446	81	5.0	10	Original	Equal	2	Mobile inactive sulphate reducers	15	0	-0.8212185564249085	0.4909777591271506	11.7
4447	81	5.0	10	Original	Equal	2	Mobile inactive ammonia oxidizers	10	0	-0.7784821326370107	0.4909777591271506	11.7
4448	81	5.0	10	Original	Equal	5	Immobile active aerobic degraders	0	205	0.9979066649132456	0.4909777591271506	11.7
4449	81	5.0	10	Original	Equal	5	Immobile active nitrate reducers	5	120	0.8546629619661874	0.4909777591271506	11.7
4450	81	5.0	10	Original	Equal	5	Immobile active sulphate reducers	0	215	0.9982030776356051	0.4909777591271506	11.7
4451	81	5.0	10	Original	Equal	5	Immobile active ammonia oxidizers	15	225	0.929137084962063	0.4909777591271506	11.7
4452	81	5.0	10	Original	Equal	5	Mobile active aerobic degraders	190	0	-0.4080590840719253	0.4909777591271506	11.7
4453	81	5.0	10	Original	Equal	5	Mobile active nitrate reducers	170	0	-0.6579854845499196	0.4909777591271506	11.7
4454	81	5.0	10	Original	Equal	5	Mobile active sulphate reducers	0	205	0.9987563035082037	0.4909777591271506	11.7
4455	81	5.0	10	Original	Equal	5	Mobile active ammonia oxidizers	10	200	0.9054923785651403	0.4909777591271506	11.7
4456	81	5.0	10	Original	Equal	5	Immobile inactive aerobic degraders	0	0	-0.9889306563770008	0.4909777591271506	11.7
4457	81	5.0	10	Original	Equal	5	Immobile inactive nitrate reducers	10	0	-0.9521402255135949	0.4909777591271506	11.7
4458	81	5.0	10	Original	Equal	5	Immobile inactive sulphate reducers	150	250	0.916812531590771	0.4909777591271506	11.7
4459	81	5.0	10	Original	Equal	5	Immobile inactive ammonia oxidizers	10	0	-0.8556320478051401	0.4909777591271506	11.7
4460	81	5.0	10	Original	Equal	5	Mobile inactive aerobic degraders	90	0	-0.9005154039614975	0.4909777591271506	11.7
4461	81	5.0	10	Original	Equal	5	Mobile inactive nitrate reducers	75	0	-0.9017475010554594	0.4909777591271506	11.7
4462	81	5.0	10	Original	Equal	5	Mobile inactive sulphate reducers	15	0	-0.8574200758256364	0.4909777591271506	11.7
4463	81	5.0	10	Original	Equal	5	Mobile inactive ammonia oxidizers	10	0	-0.8123876724557452	0.4909777591271506	11.7
4464	82	5.0	2	Original	Equal	1	Immobile active aerobic degraders	0	55	0.9873308190332236	0.7091900965169953	16.9
4465	82	5.0	2	Original	Equal	1	Immobile active nitrate reducers	5	45	0.9421501205280043	0.7091900965169953	16.9
4466	82	5.0	2	Original	Equal	1	Immobile active sulphate reducers	0	50	0.9896910988247577	0.7091900965169953	16.9
4467	82	5.0	2	Original	Equal	1	Immobile active ammonia oxidizers	10	50	0.921229963421942	0.7091900965169953	16.9
4468	82	5.0	2	Original	Equal	1	Mobile active aerobic degraders	0	40	0.9572838594903175	0.7091900965169953	16.9
4469	82	5.0	2	Original	Equal	1	Mobile active nitrate reducers	5	20	0.8177049329984789	0.7091900965169953	16.9
4470	82	5.0	2	Original	Equal	1	Mobile active sulphate reducers	0	50	0.9966590613957161	0.7091900965169953	16.9
4471	82	5.0	2	Original	Equal	1	Mobile active ammonia oxidizers	10	35	0.8896547443863073	0.7091900965169953	16.9
4472	82	5.0	2	Original	Equal	1	Immobile inactive aerobic degraders	0	0	-0.9791086557432459	0.7091900965169953	16.9
4473	82	5.0	2	Original	Equal	1	Immobile inactive nitrate reducers	10	0	-0.9574012895175217	0.7091900965169953	16.9
4474	82	5.0	2	Original	Equal	1	Immobile inactive sulphate reducers	100	60	0.8179968475407006	0.7091900965169953	16.9
4475	82	5.0	2	Original	Equal	1	Immobile inactive ammonia oxidizers	10	0	-0.9065196654181158	0.7091900965169953	16.9
4476	82	5.0	2	Original	Equal	1	Mobile inactive aerobic degraders	15	0	-0.8868537656332826	0.7091900965169953	16.9
4477	82	5.0	2	Original	Equal	1	Mobile inactive nitrate reducers	10	0	-0.922110087704847	0.7091900965169953	16.9
4478	82	5.0	2	Original	Equal	1	Mobile inactive sulphate reducers	15	0	-0.8693678033174135	0.7091900965169953	16.9
4479	82	5.0	2	Original	Equal	1	Mobile inactive ammonia oxidizers	10	0	-0.8758796738740707	0.7091900965169953	16.9
4480	82	5.0	2	Original	Equal	2	Immobile active aerobic degraders	0	185	0.9965446635061302	0.7091900965169953	16.9
4481	82	5.0	2	Original	Equal	2	Immobile active nitrate reducers	5	165	0.9502850152739901	0.7091900965169953	16.9
4482	82	5.0	2	Original	Equal	2	Immobile active sulphate reducers	0	185	0.997448683915627	0.7091900965169953	16.9
4483	82	5.0	2	Original	Equal	2	Immobile active ammonia oxidizers	10	190	0.9436594329760174	0.7091900965169953	16.9
4484	82	5.0	2	Original	Equal	2	Mobile active aerobic degraders	0	155	0.9662935388718071	0.7091900965169953	16.9
4485	82	5.0	2	Original	Equal	2	Mobile active nitrate reducers	5	40	0.8179821031059941	0.7091900965169953	16.9
4486	82	5.0	2	Original	Equal	2	Mobile active sulphate reducers	0	180	0.9991349579997855	0.7091900965169953	16.9
4487	82	5.0	2	Original	Equal	2	Mobile active ammonia oxidizers	10	165	0.918848217729887	0.7091900965169953	16.9
4488	82	5.0	2	Original	Equal	2	Immobile inactive aerobic degraders	0	0	-0.9812202671860628	0.7091900965169953	16.9
4489	82	5.0	2	Original	Equal	2	Immobile inactive nitrate reducers	10	0	-0.9764956553752039	0.7091900965169953	16.9
4490	82	5.0	2	Original	Equal	2	Immobile inactive sulphate reducers	125	240	0.9234233554165406	0.7091900965169953	16.9
4491	82	5.0	2	Original	Equal	2	Immobile inactive ammonia oxidizers	10	0	-0.9001375723360503	0.7091900965169953	16.9
4492	82	5.0	2	Original	Equal	2	Mobile inactive aerobic degraders	25	0	-0.8927551858281325	0.7091900965169953	16.9
4493	82	5.0	2	Original	Equal	2	Mobile inactive nitrate reducers	10	0	-0.9382414530342124	0.7091900965169953	16.9
4494	82	5.0	2	Original	Equal	2	Mobile inactive sulphate reducers	10	0	-0.7094324160994562	0.7091900965169953	16.9
4495	82	5.0	2	Original	Equal	2	Mobile inactive ammonia oxidizers	10	0	-0.8483128610417305	0.7091900965169953	16.9
4496	82	5.0	2	Original	Equal	5	Immobile active aerobic degraders	0	205	0.9972014081020335	0.7091900965169953	16.9
4497	82	5.0	2	Original	Equal	5	Immobile active nitrate reducers	5	185	0.9344653105295142	0.7091900965169953	16.9
4498	82	5.0	2	Original	Equal	5	Immobile active sulphate reducers	0	205	0.9981470856790666	0.7091900965169953	16.9
4499	82	5.0	2	Original	Equal	5	Immobile active ammonia oxidizers	15	220	0.9314375354272937	0.7091900965169953	16.9
4500	82	5.0	2	Original	Equal	5	Mobile active aerobic degraders	0	155	0.9385864440952753	0.7091900965169953	16.9
4501	82	5.0	2	Original	Equal	5	Mobile active nitrate reducers	5	35	0.7791301689980327	0.7091900965169953	16.9
4502	82	5.0	2	Original	Equal	5	Mobile active sulphate reducers	0	205	0.9990962030144281	0.7091900965169953	16.9
4503	82	5.0	2	Original	Equal	5	Mobile active ammonia oxidizers	10	195	0.8979347678418828	0.7091900965169953	16.9
4504	82	5.0	2	Original	Equal	5	Immobile inactive aerobic degraders	0	0	-0.9763543469123505	0.7091900965169953	16.9
4505	82	5.0	2	Original	Equal	5	Immobile inactive nitrate reducers	10	0	-0.9720799488864384	0.7091900965169953	16.9
4506	82	5.0	2	Original	Equal	5	Immobile inactive sulphate reducers	125	245	0.9088390172651373	0.7091900965169953	16.9
4507	82	5.0	2	Original	Equal	5	Immobile inactive ammonia oxidizers	10	0	-0.8943299514068783	0.7091900965169953	16.9
4508	82	5.0	2	Original	Equal	5	Mobile inactive aerobic degraders	35	0	-0.8907205956119163	0.7091900965169953	16.9
4509	82	5.0	2	Original	Equal	5	Mobile inactive nitrate reducers	15	0	-0.9282150302345422	0.7091900965169953	16.9
4510	82	5.0	2	Original	Equal	5	Mobile inactive sulphate reducers	10	0	-0.7745099570313666	0.7091900965169953	16.9
4511	82	5.0	2	Original	Equal	5	Mobile inactive ammonia oxidizers	10	0	-0.8423011432896391	0.7091900965169953	16.9
4512	83	5.0	5	Original	Equal	1	Immobile active aerobic degraders	0	50	0.9877811031507966	0.8921527486361729	21.26
4513	83	5.0	5	Original	Equal	1	Immobile active nitrate reducers	5	45	0.9536529630074699	0.8921527486361729	21.26
4514	83	5.0	5	Original	Equal	1	Immobile active sulphate reducers	0	45	0.9894990610192806	0.8921527486361729	21.26
4515	83	5.0	5	Original	Equal	1	Immobile active ammonia oxidizers	10	50	0.9220888439964203	0.8921527486361729	21.26
4516	83	5.0	5	Original	Equal	1	Mobile active aerobic degraders	0	45	0.9788931520696728	0.8921527486361729	21.26
4517	83	5.0	5	Original	Equal	1	Mobile active nitrate reducers	5	25	0.8938880941598997	0.8921527486361729	21.26
4518	83	5.0	5	Original	Equal	1	Mobile active sulphate reducers	0	50	0.996435889973186	0.8921527486361729	21.26
4519	83	5.0	5	Original	Equal	1	Mobile active ammonia oxidizers	10	35	0.894335423826739	0.8921527486361729	21.26
4520	83	5.0	5	Original	Equal	1	Immobile inactive aerobic degraders	0	0	-0.9788608200367559	0.8921527486361729	21.26
4521	83	5.0	5	Original	Equal	1	Immobile inactive nitrate reducers	10	0	-0.9633432461026963	0.8921527486361729	21.26
4522	83	5.0	5	Original	Equal	1	Immobile inactive sulphate reducers	95	60	0.8136357211956783	0.8921527486361729	21.26
4523	83	5.0	5	Original	Equal	1	Immobile inactive ammonia oxidizers	10	0	-0.9040266961610468	0.8921527486361729	21.26
4524	83	5.0	5	Original	Equal	1	Mobile inactive aerobic degraders	10	0	-0.9076423418240918	0.8921527486361729	21.26
4525	83	5.0	5	Original	Equal	1	Mobile inactive nitrate reducers	10	0	-0.9341800193783891	0.8921527486361729	21.26
4526	83	5.0	5	Original	Equal	1	Mobile inactive sulphate reducers	15	0	-0.8302969362278892	0.8921527486361729	21.26
4527	83	5.0	5	Original	Equal	1	Mobile inactive ammonia oxidizers	10	0	-0.8695614559122231	0.8921527486361729	21.26
4528	83	5.0	5	Original	Equal	2	Immobile active aerobic degraders	0	185	0.9970387674046411	0.8921527486361729	21.26
4529	83	5.0	5	Original	Equal	2	Immobile active nitrate reducers	5	165	0.9615318745765592	0.8921527486361729	21.26
4530	83	5.0	5	Original	Equal	2	Immobile active sulphate reducers	0	185	0.9973169348164245	0.8921527486361729	21.26
4531	83	5.0	5	Original	Equal	2	Immobile active ammonia oxidizers	15	185	0.942902383476761	0.8921527486361729	21.26
4532	83	5.0	5	Original	Equal	2	Mobile active aerobic degraders	0	175	0.9909496317814706	0.8921527486361729	21.26
4533	83	5.0	5	Original	Equal	2	Mobile active nitrate reducers	5	95	0.9132866500093259	0.8921527486361729	21.26
4534	83	5.0	5	Original	Equal	2	Mobile active sulphate reducers	0	180	0.9989305893938429	0.8921527486361729	21.26
4535	83	5.0	5	Original	Equal	2	Mobile active ammonia oxidizers	10	170	0.9200565549123142	0.8921527486361729	21.26
4536	83	5.0	5	Original	Equal	2	Immobile inactive aerobic degraders	0	0	-0.9809827707976194	0.8921527486361729	21.26
4537	83	5.0	5	Original	Equal	2	Immobile inactive nitrate reducers	10	0	-0.9811828220757423	0.8921527486361729	21.26
4538	83	5.0	5	Original	Equal	2	Immobile inactive sulphate reducers	115	225	0.9033279144248361	0.8921527486361729	21.26
4539	83	5.0	5	Original	Equal	2	Immobile inactive ammonia oxidizers	10	0	-0.9004873776314126	0.8921527486361729	21.26
4540	83	5.0	5	Original	Equal	2	Mobile inactive aerobic degraders	15	0	-0.9068742562352835	0.8921527486361729	21.26
4541	83	5.0	5	Original	Equal	2	Mobile inactive nitrate reducers	10	0	-0.9446008943030525	0.8921527486361729	21.26
4542	83	5.0	5	Original	Equal	2	Mobile inactive sulphate reducers	15	0	-0.6548531189907218	0.8921527486361729	21.26
4543	83	5.0	5	Original	Equal	2	Mobile inactive ammonia oxidizers	10	0	-0.841513258213818	0.8921527486361729	21.26
4544	83	5.0	5	Original	Equal	5	Immobile active aerobic degraders	0	205	0.9977147176538476	0.8921527486361729	21.26
4545	83	5.0	5	Original	Equal	5	Immobile active nitrate reducers	5	185	0.9518907961381704	0.8921527486361729	21.26
4546	83	5.0	5	Original	Equal	5	Immobile active sulphate reducers	0	210	0.9980987118287578	0.8921527486361729	21.26
4547	83	5.0	5	Original	Equal	5	Immobile active ammonia oxidizers	15	215	0.9278447904201035	0.8921527486361729	21.26
4548	83	5.0	5	Original	Equal	5	Mobile active aerobic degraders	0	190	0.9877032354998029	0.8921527486361729	21.26
4549	83	5.0	5	Original	Equal	5	Mobile active nitrate reducers	5	95	0.8918436580162145	0.8921527486361729	21.26
4550	83	5.0	5	Original	Equal	5	Mobile active sulphate reducers	0	205	0.9987887128752971	0.8921527486361729	21.26
4551	83	5.0	5	Original	Equal	5	Mobile active ammonia oxidizers	10	195	0.8954696797474476	0.8921527486361729	21.26
4552	83	5.0	5	Original	Equal	5	Immobile inactive aerobic degraders	0	0	-0.9775026765542678	0.8921527486361729	21.26
4553	83	5.0	5	Original	Equal	5	Immobile inactive nitrate reducers	10	0	-0.9786007849182169	0.8921527486361729	21.26
4554	83	5.0	5	Original	Equal	5	Immobile inactive sulphate reducers	125	215	0.8829276803736689	0.8921527486361729	21.26
4555	83	5.0	5	Original	Equal	5	Immobile inactive ammonia oxidizers	10	0	-0.8909545057569115	0.8921527486361729	21.26
4556	83	5.0	5	Original	Equal	5	Mobile inactive aerobic degraders	20	0	-0.9056395795824511	0.8921527486361729	21.26
4557	83	5.0	5	Original	Equal	5	Mobile inactive nitrate reducers	10	0	-0.9402819011394348	0.8921527486361729	21.26
4558	83	5.0	5	Original	Equal	5	Mobile inactive sulphate reducers	10	0	-0.7104616624927842	0.8921527486361729	21.26
4559	83	5.0	5	Original	Equal	5	Mobile inactive ammonia oxidizers	10	0	-0.8364270244048544	0.8921527486361729	21.26
4560	84	5.0	10	Original	Equal	1	Immobile active aerobic degraders	0	55	0.987887493848528	0.7016365925304238	16.72
4561	84	5.0	10	Original	Equal	1	Immobile active nitrate reducers	5	40	0.9357197330017207	0.7016365925304238	16.72
4562	84	5.0	10	Original	Equal	1	Immobile active sulphate reducers	0	50	0.9900250459360984	0.7016365925304238	16.72
4563	84	5.0	10	Original	Equal	1	Immobile active ammonia oxidizers	10	50	0.8970411021156536	0.7016365925304238	16.72
4564	84	5.0	10	Original	Equal	1	Mobile active aerobic degraders	0	45	0.9796754780020263	0.7016365925304238	16.72
4565	84	5.0	10	Original	Equal	1	Mobile active nitrate reducers	5	15	0.7791308656167042	0.7016365925304238	16.72
4566	84	5.0	10	Original	Equal	1	Mobile active sulphate reducers	0	50	0.9965087774865795	0.7016365925304238	16.72
4567	84	5.0	10	Original	Equal	1	Mobile active ammonia oxidizers	10	30	0.8502000506604647	0.7016365925304238	16.72
4568	84	5.0	10	Original	Equal	1	Immobile inactive aerobic degraders	0	0	-0.9820325263493224	0.7016365925304238	16.72
4569	84	5.0	10	Original	Equal	1	Immobile inactive nitrate reducers	10	0	-0.9547547552192186	0.7016365925304238	16.72
4570	84	5.0	10	Original	Equal	1	Immobile inactive sulphate reducers	90	60	0.7987354201490249	0.7016365925304238	16.72
4571	84	5.0	10	Original	Equal	1	Immobile inactive ammonia oxidizers	10	0	-0.8783715932022064	0.7016365925304238	16.72
4572	84	5.0	10	Original	Equal	1	Mobile inactive aerobic degraders	10	0	-0.9068654174188981	0.7016365925304238	16.72
4573	84	5.0	10	Original	Equal	1	Mobile inactive nitrate reducers	10	0	-0.9129819023771758	0.7016365925304238	16.72
4574	84	5.0	10	Original	Equal	1	Mobile inactive sulphate reducers	15	0	-0.8745450530861693	0.7016365925304238	16.72
4575	84	5.0	10	Original	Equal	1	Mobile inactive ammonia oxidizers	10	0	-0.8417155739885986	0.7016365925304238	16.72
4576	84	5.0	10	Original	Equal	2	Immobile active aerobic degraders	0	180	0.9972264454553753	0.7016365925304238	16.72
4577	84	5.0	10	Original	Equal	2	Immobile active nitrate reducers	5	160	0.9417650877983087	0.7016365925304238	16.72
4578	84	5.0	10	Original	Equal	2	Immobile active sulphate reducers	0	190	0.9973077710616901	0.7016365925304238	16.72
4579	84	5.0	10	Original	Equal	2	Immobile active ammonia oxidizers	15	185	0.9246371788114268	0.7016365925304238	16.72
4580	84	5.0	10	Original	Equal	2	Mobile active aerobic degraders	0	175	0.9920919275683884	0.7016365925304238	16.72
4581	84	5.0	10	Original	Equal	2	Mobile active nitrate reducers	5	10	0.7243529141175591	0.7016365925304238	16.72
4582	84	5.0	10	Original	Equal	2	Mobile active sulphate reducers	0	180	0.9989765543043647	0.7016365925304238	16.72
4583	84	5.0	10	Original	Equal	2	Mobile active ammonia oxidizers	10	165	0.8885051294053812	0.7016365925304238	16.72
4584	84	5.0	10	Original	Equal	2	Immobile inactive aerobic degraders	0	0	-0.986685123134755	0.7016365925304238	16.72
4585	84	5.0	10	Original	Equal	2	Immobile inactive nitrate reducers	5	0	-0.9720516192262731	0.7016365925304238	16.72
4586	84	5.0	10	Original	Equal	2	Immobile inactive sulphate reducers	135	260	0.9100156663399803	0.7016365925304238	16.72
4587	84	5.0	10	Original	Equal	2	Immobile inactive ammonia oxidizers	10	0	-0.8538400961284157	0.7016365925304238	16.72
4588	84	5.0	10	Original	Equal	2	Mobile inactive aerobic degraders	15	0	-0.9213292566357816	0.7016365925304238	16.72
4589	84	5.0	10	Original	Equal	2	Mobile inactive nitrate reducers	10	0	-0.9386352557328979	0.7016365925304238	16.72
4590	84	5.0	10	Original	Equal	2	Mobile inactive sulphate reducers	15	0	-0.7133148711375575	0.7016365925304238	16.72
4591	84	5.0	10	Original	Equal	2	Mobile inactive ammonia oxidizers	10	0	-0.7958020683416155	0.7016365925304238	16.72
4592	84	5.0	10	Original	Equal	5	Immobile active aerobic degraders	0	205	0.9980901394491412	0.7016365925304238	16.72
4593	84	5.0	10	Original	Equal	5	Immobile active nitrate reducers	5	175	0.9245574002212571	0.7016365925304238	16.72
4594	84	5.0	10	Original	Equal	5	Immobile active sulphate reducers	0	210	0.9980952007486241	0.7016365925304238	16.72
4595	84	5.0	10	Original	Equal	5	Immobile active ammonia oxidizers	15	215	0.9089499997373045	0.7016365925304238	16.72
4596	84	5.0	10	Original	Equal	5	Mobile active aerobic degraders	0	190	0.9898878727090064	0.7016365925304238	16.72
4597	84	5.0	10	Original	Equal	5	Mobile active nitrate reducers	5	0	0.6879177951687919	0.7016365925304238	16.72
4598	84	5.0	10	Original	Equal	5	Mobile active sulphate reducers	0	205	0.9988636557972622	0.7016365925304238	16.72
4599	84	5.0	10	Original	Equal	5	Mobile active ammonia oxidizers	10	180	0.8620687134715894	0.7016365925304238	16.72
4600	84	5.0	10	Original	Equal	5	Immobile inactive aerobic degraders	0	0	-0.9824038193040072	0.7016365925304238	16.72
4601	84	5.0	10	Original	Equal	5	Immobile inactive nitrate reducers	10	0	-0.9657438326916095	0.7016365925304238	16.72
4602	84	5.0	10	Original	Equal	5	Immobile inactive sulphate reducers	140	255	0.8963791429803636	0.7016365925304238	16.72
4603	84	5.0	10	Original	Equal	5	Immobile inactive ammonia oxidizers	10	0	-0.8475044446720789	0.7016365925304238	16.72
4604	84	5.0	10	Original	Equal	5	Mobile inactive aerobic degraders	25	0	-0.9089935020816893	0.7016365925304238	16.72
4605	84	5.0	10	Original	Equal	5	Mobile inactive nitrate reducers	20	0	-0.9255634644933053	0.7016365925304238	16.72
4606	84	5.0	10	Original	Equal	5	Mobile inactive sulphate reducers	15	0	-0.7722604109839003	0.7016365925304238	16.72
4607	84	5.0	10	Original	Equal	5	Mobile inactive ammonia oxidizers	10	0	-0.7942883019950516	0.7016365925304238	16.72
4608	43	10.0	2	Original	Equal	2	Immobile active aerobic degraders	0	185	0.9968169109996846	0.8040285354595048	19.16
4609	43	10.0	2	Original	Equal	2	Immobile active nitrate reducers	5	175	0.9660406193900705	0.8040285354595048	19.16
4610	43	10.0	2	Original	Equal	2	Immobile active sulphate reducers	0	180	0.997364579408614	0.8040285354595048	19.16
4611	43	10.0	2	Original	Equal	2	Immobile active ammonia oxidizers	15	180	0.9323670510250314	0.8040285354595048	19.16
4612	43	10.0	2	Original	Equal	2	Mobile active aerobic degraders	0	150	0.9486398916137673	0.8040285354595048	19.16
4613	43	10.0	2	Original	Equal	2	Mobile active nitrate reducers	5	130	0.9226608446743069	0.8040285354595048	19.16
4614	43	10.0	2	Original	Equal	2	Mobile active sulphate reducers	0	180	0.9990685327181851	0.8040285354595048	19.16
4615	43	10.0	2	Original	Equal	2	Mobile active ammonia oxidizers	10	185	0.9136565229337158	0.8040285354595048	19.16
4616	43	10.0	2	Original	Equal	2	Immobile inactive aerobic degraders	0	0	-0.9860541318473692	0.8040285354595048	19.16
4617	43	10.0	2	Original	Equal	2	Immobile inactive nitrate reducers	5	0	-0.9744800201705167	0.8040285354595048	19.16
4618	43	10.0	2	Original	Equal	2	Immobile inactive sulphate reducers	55	150	0.8676798536667246	0.8040285354595048	19.16
4619	43	10.0	2	Original	Equal	2	Immobile inactive ammonia oxidizers	10	0	-0.9130179106235453	0.8040285354595048	19.16
4620	43	10.0	2	Original	Equal	2	Mobile inactive aerobic degraders	0	0	-0.9033096079783339	0.8040285354595048	19.16
4621	43	10.0	2	Original	Equal	2	Mobile inactive nitrate reducers	5	0	-0.9351176822401415	0.8040285354595048	19.16
4622	43	10.0	2	Original	Equal	2	Mobile inactive sulphate reducers	0	0	-0.5039309644399613	0.8040285354595048	19.16
4623	43	10.0	2	Original	Equal	2	Mobile inactive ammonia oxidizers	10	0	-0.8548479211258585	0.8040285354595048	19.16
4624	43	10.0	2	Original	Equal	5	Immobile active aerobic degraders	0	205	0.997873139717775	0.8040285354595048	19.16
4625	43	10.0	2	Original	Equal	5	Immobile active nitrate reducers	5	195	0.9567591753975384	0.8040285354595048	19.16
