Unnamed: 0,Trial,Variance,Anisotropy,Domain,Regime,Time_series,Chem,delmassflux,reldelmassflux,normmassflux,Time,fraction,reldelmf_h_base,reldelmf_t_base,reldelmf_h_fraction,reldelmf_t_fraction
2263,57,0.1,10,Original,Equal,5,TOC,-2097.191697134885,41.354419666544,1.7051583330134124,23.94,1.004616030214016,42.57790839951856,42.447346831643074,0.9712647055958155,0.9742521677636554
2264,57,0.1,10,Original,Equal,1,DOC,-2742.521364554018,55.7337170431659,2.2590557263982203,23.94,1.004616030214016,56.500668077009536,56.36891104286203,0.986425805925015,0.9887314835794302
2265,57,0.1,10,Original,Equal,1,DO,-1527.9008514330276,99.36035629039137,156.33703341065868,23.94,1.004616030214016,99.42669480142203,99.41600568158755,0.9993327897385792,0.999440237104532
2266,57,0.1,10,Original,Equal,1,Ammonium,-70.26225240629987,19.038327504223602,1.2351523494677903,23.94,1.004616030214016,19.356505620809845,19.319027485072397,0.9835622129934354,0.9854702840986335
2267,57,0.1,10,Original,Equal,1,Nitrate,-981.5253615574933,63.82921348655492,2.7646620280935523,23.94,1.004616030214016,65.75582529776575,65.43014673103622,0.9707005150876526,0.9755321770702692
2268,57,0.1,10,Original,Equal,1,Sulphate,-2.1794148779008538e-06,2.3621454076433013e-08,1.0000000002362146,23.94,1.004616030214016,1.9693003563136766e-08,2.038914378733273e-08,1.1994845784037684,1.158530947783518
2269,57,0.1,10,Original,Equal,1,Particulate organic matter,16.592194896326472,-53.950045089390905,0.649561355710777,23.94,1.004616030214016,-55.50409456333334,-55.52910078406619,0.9720011742166306,0.9715634564151202
2270,57,0.1,10,Original,Equal,1,Nitrogen,-989.9320740154608,51.517211348688534,2.0625876271103265,23.94,1.004616030214016,53.10087345598462,52.832352200261916,0.9701763454303857,0.9751072818679676
2271,57,0.1,10,Original,Equal,1,TOC,-2123.965965070694,41.90620348169197,1.7213541891428183,23.94,1.004616030214016,42.57790839951856,42.447346831643074,0.9842240978226588,0.9872514211053657
2272,58,1.0,2,Original,Equal,0,DOC,-2.5969118145122017,56.009358749044544,2.273210782028053,22.53,0.9454469156525388,56.500668077009536,56.009358749044544,0.9913043625024868,1.0
2273,58,1.0,2,Original,Equal,0,DO,-1.4399193054423045,99.378292628968,160.84737717360917,22.53,0.9454469156525388,99.42669480142203,99.378292628968,0.9995131873532486,1.0
2274,58,1.0,2,Original,Equal,0,Ammonium,-0.06698406088862291,19.262542408066285,1.238582474387833,22.53,0.9454469156525388,19.356505620809845,19.262542408066285,0.9951456520828562,1.0
2275,58,1.0,2,Original,Equal,0,Nitrate,-0.9351416312566628,64.54026856179185,2.820100320676686,22.53,0.9454469156525388,65.75582529776575,64.54026856179185,0.9815140828896994,1.0
2276,58,1.0,2,Original,Equal,0,Sulphate,-1.6211512132713326e-09,1.8647716236524003e-08,1.000000000186477,22.53,0.9454469156525388,1.9693003563136766e-08,1.8647716236524003e-08,0.9469208786124717,1.0
2277,58,1.0,2,Original,Equal,0,Particulate organic matter,0.016258473384793734,-56.10520393842512,0.6405936347864769,22.53,0.9454469156525388,-55.50409456333334,-56.10520393842512,1.0108300005579927,1.0
2278,58,1.0,2,Original,Equal,0,Nitrogen,-0.9435243663336852,52.111728705486144,2.088193983553884,22.53,0.9454469156525388,53.10087345598462,52.111728705486144,0.9813723450082534,1.0
2279,58,1.0,2,Original,Equal,0,TOC,-2.0108985563961976,42.10719736147449,1.7273304356050247,22.53,0.9454469156525388,42.57790839951856,42.10719736147449,0.9889447120411063,1.0
2280,58,1.0,2,Original,Equal,2,DOC,-2800.299058431781,55.153239280304795,2.2298154514442627,22.53,0.9454469156525388,56.500668077009536,56.009358749044544,0.9761519847009912,0.9847147068300554
2281,58,1.0,2,Original,Equal,2,DO,-1575.8419361272386,99.31829200538272,146.6903729890071,22.53,0.9454469156525388,99.42669480142203,99.378292628968,0.9989097214158047,0.999396240144623
2282,58,1.0,2,Original,Equal,2,Ammonium,-71.99072115979135,18.905225893081244,1.2331250823654285,22.53,0.9454469156525388,19.356505620809845,19.262542408066285,0.976685888632531,0.9814501893148118
2283,58,1.0,2,Original,Equal,2,Nitrate,-989.6675011209544,62.374330579200894,2.6577600223298883,22.53,0.9454469156525388,65.75582529776575,64.54026856179185,0.948574978669156,0.9664405179765057
2284,58,1.0,2,Original,Equal,2,Sulphate,-2.1173418645048514e-06,2.2241103073543987e-08,1.0000000002224108,22.53,0.9454469156525388,1.9693003563136766e-08,1.8647716236524003e-08,1.129391105944702,1.192698494091296
2285,58,1.0,2,Original,Equal,2,Particulate organic matter,17.16063908194642,-54.077928892042166,0.6490222234883949,22.53,0.9454469156525388,-55.50409456333334,-56.10520393842512,0.9743052168941548,0.9638665417096092
2286,58,1.0,2,Original,Equal,2,Nitrogen,-998.0213631008133,50.33677757491204,2.0135624536011547,22.53,0.9454469156525388,53.10087345598462,52.111728705486144,0.9479463198780762,0.9659395077717458
2287,58,1.0,2,Original,Equal,2,TOC,-2163.930466632455,41.37830410730348,1.705853071583667,22.53,0.9454469156525388,42.57790839951856,42.10719736147449,0.971825664122368,0.9826895804079826
2288,58,1.0,2,Original,Equal,5,DOC,-2768.8475262293477,54.559232644365025,2.20066706218594,22.53,0.9454469156525388,56.500668077009536,56.009358749044544,0.9656387172272306,0.9741092178688038
2289,58,1.0,2,Original,Equal,5,DO,-1574.6546434281884,99.2897710244945,140.7996624311575,22.53,0.9454469156525388,99.42669480142203,99.378292628968,0.9986228670559653,0.9991092460724396
2290,58,1.0,2,Original,Equal,5,Ammonium,-71.15410540264787,18.6942442225,1.2299252253882045,22.53,0.9454469156525388,19.356505620809845,19.262542408066285,0.9657861077157512,0.9704972389663211
2291,58,1.0,2,Original,Equal,5,Nitrate,-965.294088332145,60.86657122042632,2.5553600366394837,22.53,0.9454469156525388,65.75582529776575,64.54026856179185,0.9256453089106684,0.9430789889284661
2292,58,1.0,2,Original,Equal,5,Sulphate,-2.3238244466483597e-06,2.442143934775338e-08,1.0000000002442144,22.53,0.9454469156525388,1.9693003563136766e-08,1.8647716236524003e-08,1.2401073949667967,1.3096209229053357
2293,58,1.0,2,Original,Equal,5,Particulate organic matter,16.813361601734552,-53.00828440558261,0.6535593833267725,22.53,0.9454469156525388,-55.50409456333334,-56.10520393842512,0.9550337650332649,0.9448015635725814
2294,58,1.0,2,Original,Equal,5,Nitrogen,-973.2091541931258,49.10823888336167,1.9649545978731409,22.53,0.9454469156525388,53.10087345598462,52.111728705486144,0.9248103785725399,0.9423644178242685
2295,58,1.0,2,Original,Equal,5,TOC,-2136.4571308126738,40.87202645940296,1.6912468669561351,22.53,0.9454469156525388,42.57790839951856,42.10719736147449,0.959935046031174,0.9706660385998135
2296,58,1.0,2,Original,Equal,1,DOC,-2804.948228661905,55.302023913072084,2.237237762298713,22.53,0.9454469156525388,56.500668077009536,56.009358749044544,0.9787853098957393,0.9873711313292883
2297,58,1.0,2,Original,Equal,1,DO,-1574.244568870202,99.32037664363173,147.14032274342728,22.53,0.9454469156525388,99.42669480142203,99.378292628968,0.9989306880008166,0.999417216941405
2298,58,1.0,2,Original,Equal,1,Ammonium,-72.10981904604228,18.956114276918008,1.2338993757245174,22.53,0.9454469156525388,19.356505620809845,19.262542408066285,0.9793148953775322,0.9840920204271707
2299,58,1.0,2,Original,Equal,1,Nitrate,-994.6778195545633,62.75503668920139,2.6849267957529848,22.53,0.9454469156525388,65.75582529776575,64.54026856179185,0.9543646727118742,0.9723392555938739
2300,58,1.0,2,Original,Equal,1,Sulphate,-2.072385541396216e-06,2.1791416297109882e-08,1.000000000217914,22.53,0.9454469156525388,1.9693003563136766e-08,1.8647716236524003e-08,1.1065562562483422,1.168583649639012
2301,58,1.0,2,Original,Equal,1,Particulate organic matter,17.226445796936716,-54.34152731461424,0.6479137646225122,22.53,0.9454469156525388,-55.50409456333334,-56.10520393842512,0.9790543876471574,0.9685648299978288
2302,58,1.0,2,Original,Equal,1,Nitrogen,-1003.1258082241824,50.646628681007,2.0262040328239204,22.53,0.9454469156525388,53.10087345598462,52.111728705486144,0.9537814612972055,0.9718854073569642
2303,58,1.0,2,Original,Equal,1,TOC,-2168.329924897675,41.505372379574354,1.7095587076629437,22.53,0.9454469156525388,42.57790839951856,42.10719736147449,0.9748100350566695,0.9857073132478114
2304,59,1.0,5,Original,Equal,0,DOC,-2.453772870688779,52.64724381385163,2.111809492289955,16.830000000000002,0.7062526227444398,56.500668077009536,52.64724381385163,0.931798607090703,1.0
2305,59,1.0,5,Original,Equal,0,DO,-1.4442839675743393,99.16167363083359,119.28528515622439,16.830000000000002,0.7062526227444398,99.42669480142203,99.16167363083359,0.997334506883511,1.0
2306,59,1.0,5,Original,Equal,0,Ammonium,-0.06361704983890137,18.199252118209547,1.2224827106044205,16.830000000000002,0.7062526227444398,19.356505620809845,18.199252118209547,0.9402137180506303,1.0
2307,59,1.0,5,Original,Equal,0,Nitrate,-0.8168136019813335,56.08080241514526,2.2769086299173282,16.830000000000002,0.7062526227444398,65.75582529776575,56.08080241514526,0.8528643988755589,1.0
2308,59,1.0,5,Original,Equal,0,Sulphate,-1.996152576566601e-09,2.284197968899498e-08,1.0000000002284195,16.830000000000002,0.7062526227444398,1.9693003563136766e-08,2.284197968899498e-08,1.1599032933580922,1.0
2309,59,1.0,5,Original,Equal,0,Particulate organic matter,0.015188117878658597,-52.13930300284429,0.6572923500124781,16.830000000000002,0.7062526227444398,-55.50409456333334,-52.13930300284429,0.939377597509502,1.0
2310,59,1.0,5,Original,Equal,0,Nitrogen,-0.8232192127247551,45.230953063684176,1.825848825090524,16.830000000000002,0.7062526227444398,53.10087345598462,45.230953063684176,0.8517930143122066,1.0
2311,59,1.0,5,Original,Equal,0,TOC,-1.8816584797339808,39.196280477235156,1.6446362292451553,16.830000000000002,0.7062526227444398,42.57790839951856,39.196280477235156,0.9205778759596926,1.0
2312,59,1.0,5,Original,Equal,2,DOC,-2616.6780220391292,51.26899191577128,2.0520814965936234,16.830000000000002,0.7062526227444398,56.500668077009536,52.64724381385163,0.9074050566250375,0.9738210056550438
2313,59,1.0,5,Original,Equal,2,DO,-1581.1112857704547,99.13269395207264,115.29955341482253,16.830000000000002,0.7062526227444398,99.42669480142203,99.16167363083359,0.9970430390959232,0.9997077532306601
2314,59,1.0,5,Original,Equal,2,Ammonium,-67.93773744492114,17.748199727557015,1.21577886038688,16.830000000000002,0.7062526227444398,19.356505620809845,18.199252118209547,0.9169113514205908,0.9752158831735056
2315,59,1.0,5,Original,Equal,2,Nitrate,-838.2623243563664,52.557465878487854,2.1078132071081,16.830000000000002,0.7062526227444398,65.75582529776575,56.08080241514526,0.7992822786496704,0.9371739278875603
2316,59,1.0,5,Original,Equal,2,Sulphate,-2.410028173471801e-06,2.518403643129547e-08,1.0000000002518403,16.830000000000002,0.7062526227444398,1.9693003563136766e-08,2.284197968899498e-08,1.2788316597086968,1.1025330017007617
2317,59,1.0,5,Original,Equal,2,Particulate organic matter,15.908221303595534,-49.870772791388895,0.6672415050477787,16.830000000000002,0.7062526227444398,-55.50409456333334,-52.13930300284429,0.8985061946102643,0.9564909755059127
2318,59,1.0,5,Original,Equal,2,Nitrogen,-844.5182268108708,42.373318787665745,1.735307289891202,16.830000000000002,0.7062526227444398,53.10087345598462,45.230953063684176,0.7979778114721416,0.9368212676837708
2319,59,1.0,5,Original,Equal,2,TOC,-1999.8596721349634,38.04230205404242,1.6140044468279748,16.830000000000002,0.7062526227444398,42.57790839951856,39.196280477235156,0.8934751255764498,0.9705589813843956
2320,59,1.0,5,Original,Equal,5,DOC,-2577.9100338071194,50.53297310499664,2.0215486209077373,16.830000000000002,0.7062526227444398,56.500668077009536,52.64724381385163,0.8943783290512775,0.9598408092106292
2321,59,1.0,5,Original,Equal,5,DO,-1579.9725114496955,99.10751873345819,112.04716978260001,16.830000000000002,0.7062526227444398,99.42669480142203,99.16167363083359,0.996789835279134,0.9994538726970562
2322,59,1.0,5,Original,Equal,5,Ammonium,-67.02839202598483,17.518811166672357,1.2123976559318657,16.830000000000002,0.7062526227444398,19.356505620809845,18.199252118209547,0.9050606297367116,0.9626115981515326
2323,59,1.0,5,Original,Equal,5,Nitrate,-808.0256693429612,50.685324321272105,2.027793929974793,16.830000000000002,0.7062526227444398,65.75582529776575,56.08080241514526,0.7708111652732049,0.903790996891727
2324,59,1.0,5,Original,Equal,5,Sulphate,-2.6321722543798387e-06,2.7518206711423563e-08,1.0000000002751819,16.830000000000002,0.7062526227444398,1.9693003563136766e-08,2.284197968899498e-08,1.397359555803603,1.2047207416387617
2325,59,1.0,5,Original,Equal,5,Particulate organic matter,15.556671373731506,-48.79145328255397,0.6720816135191627,16.830000000000002,0.7062526227444398,-55.50409456333334,-52.13930300284429,0.8790604308819079,0.9357902862624058
2326,59,1.0,5,Original,Equal,5,Nitrogen,-813.9418651998544,40.858220007887184,1.69085205100922,16.830000000000002,0.7062526227444398,53.10087345598462,45.230953063684176,0.7694453471044053,0.9033243219606653
2327,59,1.0,5,Original,Equal,5,TOC,-1966.7880721162023,37.43065568622965,1.5982267530010197,16.830000000000002,0.7062526227444398,42.57790839951856,39.196280477235156,0.8791097800063116,0.9549542770510848
2328,59,1.0,5,Original,Equal,1,DOC,-2624.099811580688,51.46765807312399,2.0604816505799497,16.830000000000002,0.7062526227444398,56.500668077009536,52.64724381385163,0.9109212302228775,0.9775945395185667
2329,59,1.0,5,Original,Equal,1,DO,-1579.414375929669,99.128862336569,114.79241938197063,16.830000000000002,0.7062526227444398,99.42669480142203,99.16167363083359,0.9970045020057453,0.9996691131456016
2330,59,1.0,5,Original,Equal,1,Ammonium,-68.11642348067608,17.81331018683445,1.2167420324060907,16.830000000000002,0.7062526227444398,19.356505620809845,18.199252118209547,0.9202751021177948,0.9787935279500339
2331,59,1.0,5,Original,Equal,1,Nitrate,-845.5651846661196,53.0702493688685,2.1308444782927016,16.830000000000002,0.7062526227444398,65.75582529776575,56.08080241514526,0.8070805761854185,0.9463175825482889
2332,59,1.0,5,Original,Equal,1,Sulphate,-2.390746885794215e-06,2.5008427441550773e-08,1.0000000002500842,16.830000000000002,0.7062526227444398,1.9693003563136766e-08,2.284197968899498e-08,1.2699143308115741,1.0948450082721843
2333,59,1.0,5,Original,Equal,1,Particulate organic matter,15.987336553321136,-50.17069961104181,0.665908864106052,16.830000000000002,0.7062526227444398,-55.50409456333334,-52.13930300284429,0.9039098827888127,0.962243388798368
2334,59,1.0,5,Original,Equal,1,Nitrogen,-851.9277812626918,42.78936086164764,1.7479266357813312,16.830000000000002,0.7062526227444398,53.10087345598462,45.230953063684176,0.8058127498997882,0.9460194394179837
2335,59,1.0,5,Original,Equal,1,TOC,-2006.5615427396476,38.209320699046685,1.6183670600698057,16.830000000000002,0.7062526227444398,42.57790839951856,39.196280477235156,0.8973977852674118,0.974820065420195
2336,60,1.0,10,Original,Equal,0,DOC,-2.479783624817017,55.087394149716886,2.226546380616426,21.48,0.9013848090642048,56.500668077009536,55.087394149716886,0.9749865979395788,1.0
2337,60,1.0,10,Original,Equal,0,DO,-1.3974207219180617,99.33804266583141,151.06713807408605,21.48,0.9013848090642048,99.42669480142203,99.33804266583141,0.9991083668649785,1.0
2338,60,1.0,10,Original,Equal,0,Ammonium,-0.06374846021540015,18.881951469091977,1.2327712736074694,21.48,0.9013848090642048,19.356505620809845,18.881951469091977,0.9754834802823252,1.0
2339,60,1.0,10,Original,Equal,0,Nitrate,-0.8749242822553879,62.19548938759322,2.6451869996481783,21.48,0.9013848090642048,65.75582529776575,62.19548938759322,0.9458552015118042,1.0
2340,60,1.0,10,Original,Equal,0,Sulphate,-1.8542358759532358e-09,2.196858823174541e-08,1.0000000002196858,21.48,0.9013848090642048,1.9693003563136766e-08,2.196858823174541e-08,1.1155529506361488,1.0
2341,60,1.0,10,Original,Equal,0,Particulate organic matter,0.015156607391998728,-53.87166828716556,0.6498922193614833,21.48,0.9013848090642048,-55.50409456333334,-53.87166828716556,0.9705890837602065,1.0
2342,60,1.0,10,Original,Equal,0,Nitrogen,-0.8824173203688729,50.1985794019391,2.0079748488920344,21.48,0.9013848090642048,53.10087345598462,50.1985794019391,0.945343760560714,1.0
2343,60,1.0,10,Original,Equal,0,TOC,-1.9172294037978663,41.349979394408976,1.7050292389917274,21.48,0.9013848090642048,42.57790839951856,41.349979394408976,0.9711604197747893,1.0
2344,60,1.0,10,Original,Equal,2,DOC,-2647.593588177755,53.709730581714744,2.1602812266307243,21.48,0.9013848090642048,56.500668077009536,55.087394149716886,0.9506034602725266,0.974991309912792
2345,60,1.0,10,Original,Equal,2,DO,-1529.5933603467465,99.29505513310707,141.85506512126153,21.48,0.9013848090642048,99.42669480142203,99.33804266583141,0.9986760128295739,0.9995672601193789
2346,60,1.0,10,Original,Equal,2,Ammonium,-68.20894126069635,18.449376695549677,1.2262321972288701,21.48,0.9013848090642048,19.356505620809845,18.881951469091977,0.9531357083230494,0.9770905685119261
2347,60,1.0,10,Original,Equal,2,Nitrate,-904.0480636690227,58.68716787881762,2.42055542710486,21.48,0.9013848090642048,65.75582529776575,62.19548938759322,0.8925014264981279,0.9435920266353681
2348,60,1.0,10,Original,Equal,2,Sulphate,-2.339074853807688e-06,2.5307223539534664e-08,1.0000000002530722,21.48,0.9013848090642048,1.9693003563136766e-08,2.196858823174541e-08,1.285087034001615,1.151973138763865
2349,60,1.0,10,Original,Equal,2,Particulate organic matter,15.888234951318355,-51.57001874999249,0.6597610848418858,21.48,0.9013848090642048,-55.50409456333334,-53.87166828716556,0.9291209802755751,0.957275324667801
2350,60,1.0,10,Original,Equal,2,Nitrogen,-911.6442980624404,47.359382918048354,1.89967377936164,21.48,0.9013848090642048,53.10087345598462,50.1985794019391,0.8918757797327874,0.9434407005593256
2351,60,1.0,10,Original,Equal,2,TOC,-2041.4665195049695,40.20746479002544,1.6724495733259699,21.48,0.9013848090642048,42.57790839951856,41.349979394408976,0.9443269127442642,0.9723696451336559
2352,60,1.0,10,Original,Equal,5,DOC,-2611.6735148609077,53.00576910557186,2.127920770203657,21.48,0.9013848090642048,56.500668077009536,55.087394149716886,0.9381441124435169,0.9622123159703729
2353,60,1.0,10,Original,Equal,5,DO,-1528.4875526995029,99.26956990679773,136.90564084181185,21.48,0.9013848090642048,99.42669480142203,99.33804266583141,0.9984196910604529,0.9993107096013154
2354,60,1.0,10,Original,Equal,5,Ammonium,-67.34442552367875,18.224039360425728,1.2228532592939847,21.48,0.9013848090642048,19.356505620809845,18.881951469091977,0.9414942819448453,0.9651565618234328
2355,60,1.0,10,Original,Equal,5,Nitrate,-876.0645354247553,56.89712650169777,2.3200309372399235,21.48,0.9013848090642048,65.75582529776575,62.19548938759322,0.8652788744426422,0.914811139231065
2356,60,1.0,10,Original,Equal,5,Sulphate,-2.5194385671056807e-06,2.727135750647375e-08,1.0000000002727136,21.48,0.9013848090642048,1.9693003563136766e-08,2.196858823174541e-08,1.3848246875617727,1.2413796106873016
2357,60,1.0,10,Original,Equal,5,Particulate organic matter,15.553818093852149,-50.50812582210227,0.6644159539811032,21.48,0.9013848090642048,-55.50409456333334,-53.87166828716556,0.9099891858333014,0.9375637961101602
2358,60,1.0,10,Original,Equal,5,Nitrogen,-883.3045436549041,45.90856118188796,1.848721390759454,21.48,0.9013848090642048,53.10087345598462,50.1985794019391,0.8645537859173188,0.9145390512806938
2359,60,1.0,10,Original,Equal,5,TOC,-2010.6293419256103,39.61859289584421,1.6561389473336312,21.48,0.9013848090642048,42.57790839951856,41.349979394408976,0.9304964566153321,0.9581284797738285
2360,60,1.0,10,Original,Equal,1,DOC,-2657.1314653482955,53.95904579200804,2.171979311033515,21.48,0.9013848090642048,56.500668077009536,55.087394149716886,0.9550160666854894,0.9795171222904062
2361,60,1.0,10,Original,Equal,1,DO,-1528.016198974874,99.29540589364274,141.9256833086476,21.48,0.9013848090642048,99.42669480142203,99.33804266583141,0.9986795406601667,0.9995707910983096
2362,60,1.0,10,Original,Equal,1,Ammonium,-68.39164071207142,18.517953018629925,1.2272642097818656,21.48,0.9013848090642048,19.356505620809845,18.881951469091977,0.956678513229247,0.9807224136203356
2363,60,1.0,10,Original,Equal,1,Nitrate,-912.939305319378,59.325731585021316,2.4585568197502976,21.48,0.9013848090642048,65.75582529776575,62.19548938759322,0.9022125616456537,0.9538590687069284
2364,60,1.0,10,Original,Equal,1,Sulphate,-2.3105039872461934e-06,2.5023996406408905e-08,1.00000000025024,21.48,0.9013848090642048,1.9693003563136766e-08,2.196858823174541e-08,1.2707049143712743,1.139080770345011
2365,60,1.0,10,Original,Equal,1,Particulate organic matter,15.971685302855773,-51.89457336959407,0.658351366883116,21.48,0.9013848090642048,-55.50409456333334,-53.87166828716556,0.9349683798621271,0.9632999129146607
2366,60,1.0,10,Original,Equal,1,Nitrogen,-920.5984080141952,47.87407546872235,1.9184312009659608,21.48,0.9013848090642048,53.10087345598462,50.1985794019391,0.9015685120209037,0.9536938303651088
2367,60,1.0,10,Original,Equal,1,TOC,-2049.8060851757527,40.413528670101705,1.6782332930297834,21.48,0.9013848090642048,42.57790839951856,41.349979394408976,0.9491666028047228,0.9773530546321411
2368,61,10.0,2,Original,Equal,0,DOC,-2.1699065745591457,48.29260905968745,1.9339595013686364,9.54,0.4003357112882921,56.500668077009536,48.29260905968745,0.8547263369322531,1.0
2369,61,10.0,2,Original,Equal,0,DO,-1.3905756780351322,99.03398183071224,103.51772169433514,9.54,0.4003357112882921,99.42669480142203,99.03398183071224,0.9960502260334195,1.0
2370,61,10.0,2,Original,Equal,0,Ammonium,-0.05577232546840066,16.549966662304087,1.198321869990532,9.54,0.4003357112882921,19.356505620809845,16.549966662304087,0.8550079743996511,1.0
2371,61,10.0,2,Original,Equal,0,Nitrate,-0.6281574142893027,44.7360981039554,1.809499448448415,9.54,0.4003357112882921,65.75582529776575,44.7360981039554,0.6803366530854786,1.0
2372,61,10.0,2,Original,Equal,0,Sulphate,-8.911371196518303e-09,1.0577496633261617e-07,1.0000000010577497,9.54,0.4003357112882921,1.9693003563136766e-08,1.0577496633261617e-07,5.371195206129744,1.0
2373,61,10.0,2,Original,Equal,0,Particulate organic matter,0.012058909468580094,-42.94055476710965,0.6995915201457564,9.54,0.4003357112882921,-55.50409456333334,-42.94055476710965,0.773646613010001,1.0
2374,61,10.0,2,Original,Equal,0,Nitrogen,-0.6312939840489941,35.979095907553,1.5619898128211176,9.54,0.4003357112882921,53.10087345598462,35.979095907553,0.6775612822522801,1.0
2375,61,10.0,2,Original,Equal,0,TOC,-1.6435490174720515,35.512812628245825,1.550695635452705,9.54,0.4003357112882921,42.57790839951856,35.512812628245825,0.8340666313389733,1.0
2376,61,10.0,2,Original,Equal,2,DOC,-2293.898603831564,46.62051456540227,1.873378868039544,9.54,0.4003357112882921,56.500668077009536,48.29260905968745,0.8251320940463789,0.965375768117673
2377,61,10.0,2,Original,Equal,2,DO,-1522.0430792546717,98.98736612268824,98.75237461487045,9.54,0.4003357112882921,99.42669480142203,99.03398183071224,0.9955813810404618,0.9995292958319734
2378,61,10.0,2,Original,Equal,2,Ammonium,-59.42507550025977,16.103168020199107,1.191940120266712,9.54,0.4003357112882921,19.356505620809845,16.549966662304087,0.8319253658515134,0.9730030488144332
2379,61,10.0,2,Original,Equal,2,Nitrate,-622.1970449557268,40.465113983269795,1.6796874352274482,9.54,0.4003357112882921,65.75582529776575,44.7360981039554,0.6153844743036738,0.9045293554489058
2380,61,10.0,2,Original,Equal,2,Sulphate,-6.3481147662969315e-06,6.880917379246057e-08,1.0000000006880918,9.54,0.4003357112882921,1.9693003563136766e-08,1.0577496633261617e-07,3.4940923852400103,0.6505241852413898
2381,61,10.0,2,Original,Equal,2,Particulate organic matter,12.651816484512276,-41.14108225776213,0.7085109338850946,9.54,0.4003357112882921,-55.50409456333334,-42.94055476710965,0.741226076768405,0.9580938690916534
2382,61,10.0,2,Original,Equal,2,Nitrogen,-625.0279182580225,32.52978732080554,1.482135538470544,9.54,0.4003357112882921,53.10087345598462,35.979095907553,0.6126036203108697,0.9041302039492505
2383,61,10.0,2,Original,Equal,2,TOC,-1727.9565818519245,34.09560858279652,1.5173495703337352,9.54,0.4003357112882921,42.57790839951856,35.512812628245825,0.800781669753934,0.9600931624232404
2384,61,10.0,2,Original,Equal,5,DOC,-2251.6092172979397,45.782390545250514,1.8444192026478208,9.54,0.4003357112882921,56.500668077009536,48.29260905968745,0.8102982159936556,0.9480206482251886
2385,61,10.0,2,Original,Equal,5,DO,-1520.837623831921,98.95512100806326,95.70486225839771,9.54,0.4003357112882921,99.42669480142203,99.03398183071224,0.9952570706056295,0.999203699364691
2386,61,10.0,2,Original,Equal,5,Ammonium,-58.536317205378225,15.86973153712327,1.1886328407964841,9.54,0.4003357112882921,19.356505620809845,16.549966662304087,0.8198655195316863,0.9588980969532591
2387,61,10.0,2,Original,Equal,5,Nitrate,-589.5096351297159,38.357150274004056,1.6222481673787403,9.54,0.4003357112882921,65.75582529776575,44.7360981039554,0.5833270299674477,0.8574093830193175
2388,61,10.0,2,Original,Equal,5,Sulphate,-6.999318429734558e-06,7.590317240697269e-08,1.0000000007590315,9.54,0.4003357112882921,1.9693003563136766e-08,1.0577496633261617e-07,3.8543217728886954,0.7175910807505275
2389,61,10.0,2,Original,Equal,5,Particulate organic matter,12.392635343995785,-40.3170828646409,0.7126716003386885,9.54,0.4003357112882921,-55.50409456333334,-42.94055476710965,0.726380336114425,0.9389045643052986
2390,61,10.0,2,Original,Equal,5,Nitrogen,-591.7559099846235,30.812505471409008,1.4453479011105983,9.54,0.4003357112882921,53.10087345598462,35.979095907553,0.5802636278092399,0.8564002150187607
2391,61,10.0,2,Original,Equal,5,TOC,-1688.7087937932315,33.336729273783995,1.500076412552527,9.54,0.4003357112882921,42.57790839951856,35.512812628245825,0.7829583586158718,0.938723993020732
2392,61,10.0,2,Original,Equal,1,DOC,-2302.2733937394346,46.83918240831396,1.881084688502595,9.54,0.4003357112882921,56.500668077009536,48.29260905968745,0.8290022755920846,0.9699037455280761
2393,61,10.0,2,Original,Equal,1,DO,-1520.4756491271896,98.98784249763628,98.79885271458728,9.54,0.4003357112882921,99.42669480142203,99.03398183071224,0.9955861722582428,0.9995341060490244
2394,61,10.0,2,Original,Equal,1,Ammonium,-59.56912650194505,16.158921813055628,1.1927327529952003,9.54,0.4003357112882921,19.356505620809845,16.549966662304087,0.8348057304146597,0.9763718648364929
2395,61,10.0,2,Original,Equal,1,Nitrate,-630.236834195636,41.030439728106344,1.6957901591757751,9.54,0.4003357112882921,65.75582529776575,44.7360981039554,0.6239818227861322,0.917166258728286
2396,61,10.0,2,Original,Equal,1,Sulphate,-6.46257285552565e-06,7.012237084269134e-08,1.0000000007012235,9.54,0.4003357112882921,1.9693003563136766e-08,1.0577496633261617e-07,3.560775816541924,0.6629391932131374
2397,61,10.0,2,Original,Equal,1,Particulate organic matter,12.677106817579748,-41.266016121489436,0.7078843358476219,9.54,0.4003357112882921,-55.50409456333334,-42.94055476710965,0.7434769713142975,0.9610033299592387
2398,61,10.0,2,Original,Equal,1,Nitrogen,-633.0267071567052,32.980209193248,1.4920965702257216,9.54,0.4003357112882921,53.10087345598462,35.979095907553,0.6210860019202008,0.916649192019429
2399,61,10.0,2,Original,Equal,1,TOC,-1734.4808583306783,34.25979009497419,1.521139043280649,9.54,0.4003357112882921,42.57790839951856,35.512812628245825,0.8046376955276078,0.9647163251644276
2400,62,10.0,5,Original,Equal,0,DOC,-2.338051597847308,52.11574054315911,2.0883689365632176,13.18,0.5530843474611833,56.500668077009536,52.11574054315911,0.9223915807884991,1.0
2401,62,10.0,5,Original,Equal,0,DO,-1.3899152315125194,99.1409587698545,116.40884801660404,13.18,0.5530843474611833,99.42669480142203,99.1409587698545,0.997126163832176,1.0
